objectID,footprint,area,height,label,data,index
10862,2795.0,7555.45975,20.38,0,../data/data_root/data00/10862.pt,10862
10863,2755.0,7761.79295,20.45,0,../data/data_root/data00/10863.pt,10863
10864,3051.0,9622.6601,15.56,0,../data/data_root/data00/10864.pt,10864
10865,3657.0,10272.49513984375,16.35,0,../data/data_root/data00/10865.pt,10865
10870,3897.0,10260.784471875,13.48,0,../data/data_root/data00/10870.pt,10870
10873,4120.0,9393.972,17.72,0,../data/data_root/data00/10873.pt,10873
10875,3166.0,8939.9893875,13.06,0,../data/data_root/data00/10875.pt,10875
10876,4911.0,19006.119,30.03,0,../data/data_root/data00/10876.pt,10876
10879,2860.0,7430.2936,21.74,0,../data/data_root/data00/10879.pt,10879
10882,2030.0,6842.23495,18.4,0,../data/data_root/data00/10882.pt,10882
10887,2120.0,8095.474,17.14,0,../data/data_root/data00/10887.pt,10887
10888,2210.0,8155.405268359375,16.49,0,../data/data_root/data00/10888.pt,10888
10889,2398.0,12753.8994,18.51,0,../data/data_root/data00/10889.pt,10889
10890,3015.0,7727.1677,16.4,0,../data/data_root/data00/10890.pt,10890
10891,3512.0,8956.7031,16.52,0,../data/data_root/data00/10891.pt,10891
10892,3012.0,9126.43625,15.63,0,../data/data_root/data00/10892.pt,10892
10894,3008.0,9313.36675,18.15,0,../data/data_root/data00/10894.pt,10894
10895,3772.0,12570.77095,11.04,0,../data/data_root/data00/10895.pt,10895
10897,3981.0,11239.152,17.49,0,../data/data_root/data00/10897.pt,10897
10898,3193.0,10644.8489,17.64,0,../data/data_root/data00/10898.pt,10898
10899,2748.0,9620.0037,17.63,0,../data/data_root/data00/10899.pt,10899
10900,4363.0,11187.3817,16.95,0,../data/data_root/data00/10900.pt,10900
10902,2883.0,11882.801975,22.8,0,../data/data_root/data00/10902.pt,10902
10903,3145.0,5336.7089,30.24,0,../data/data_root/data00/10903.pt,10903
10904,3534.0,17636.07495,24.77,0,../data/data_root/data00/10904.pt,10904
10906,2765.0,8268.99915,20.84,0,../data/data_root/data00/10906.pt,10906
10907,2493.0,6772.66245,24.56,0,../data/data_root/data00/10907.pt,10907
10910,5299.0,23406.38595,26.95,0,../data/data_root/data00/10910.pt,10910
10913,3429.0,16874.86995,20.66,0,../data/data_root/data00/10913.pt,10913
10914,3383.0,15697.9593,17.38,0,../data/data_root/data00/10914.pt,10914
10916,3729.0,10570.434846875,15.84,0,../data/data_root/data00/10916.pt,10916
10919,2833.0,10464.5783125,26.45,0,../data/data_root/data00/10919.pt,10919
10921,2181.0,11849.887384375,31.0,0,../data/data_root/data00/10921.pt,10921
10923,3049.0,19599.43765,23.37,0,../data/data_root/data00/10923.pt,10923
10927,4417.0,7174.4822,14.58,0,../data/data_root/data00/10927.pt,10927
10928,3457.0,9937.29065,15.87,0,../data/data_root/data00/10928.pt,10928
10932,2723.0,9584.88535,13.59,0,../data/data_root/data00/10932.pt,10932
10934,2506.0,7139.210762695313,21.89,0,../data/data_root/data00/10934.pt,10934
10935,3046.0,8074.5259,13.06,0,../data/data_root/data00/10935.pt,10935
10936,2182.0,6943.5308,25.37,0,../data/data_root/data00/10936.pt,10936
10937,3313.0,7707.6419,16.06,0,../data/data_root/data00/10937.pt,10937
10938,3698.0,11737.41573125,14.9,0,../data/data_root/data00/10938.pt,10938
10939,2753.0,9006.033,13.92,0,../data/data_root/data00/10939.pt,10939
10940,2859.0,7017.1687,15.66,0,../data/data_root/data00/10940.pt,10940
10941,2847.0,7039.9218,11.66,0,../data/data_root/data00/10941.pt,10941
10942,2759.0,11779.1266,14.99,0,../data/data_root/data00/10942.pt,10942
10943,2868.0,10051.3947,21.64,0,../data/data_root/data00/10943.pt,10943
10944,3116.0,16802.05859921875,24.54,0,../data/data_root/data00/10944.pt,10944
10945,3018.0,12361.308346875,19.72,0,../data/data_root/data00/10945.pt,10945
10949,2891.0,7262.42265,13.19,0,../data/data_root/data00/10949.pt,10949
10954,4116.0,20616.26965,14.87,0,../data/data_root/data00/10954.pt,10954
10955,4703.0,23349.39195,23.61,0,../data/data_root/data00/10955.pt,10955
10956,3387.0,16253.360334375,26.57,0,../data/data_root/data00/10956.pt,10956
10958,2839.0,10989.2723,26.7,0,../data/data_root/data00/10958.pt,10958
10959,4068.0,10012.6814,14.26,0,../data/data_root/data00/10959.pt,10959
10960,2497.0,6827.2914,29.48,0,../data/data_root/data00/10960.pt,10960
10961,3266.0,9742.3898,17.24,0,../data/data_root/data00/10961.pt,10961
10962,2994.0,6300.7564,23.16,0,../data/data_root/data00/10962.pt,10962
10963,4194.0,10257.972274609376,21.85,0,../data/data_root/data00/10963.pt,10963
10964,3749.0,9944.10375,14.48,0,../data/data_root/data00/10964.pt,10964
10967,3790.0,18853.69825,16.21,0,../data/data_root/data00/10967.pt,10967
10972,4010.0,17750.78753886719,19.43,0,../data/data_root/data00/10972.pt,10972
10973,3688.0,9777.94415,13.92,0,../data/data_root/data00/10973.pt,10973
10974,2655.0,10257.0175,24.17,0,../data/data_root/data00/10974.pt,10974
10975,4383.0,10462.805,15.43,0,../data/data_root/data00/10975.pt,10975
10976,2855.0,7851.14155,24.75,0,../data/data_root/data00/10976.pt,10976
10977,2834.0,13450.93625,22.51,0,../data/data_root/data00/10977.pt,10977
10978,4007.0,9880.51495,13.42,0,../data/data_root/data00/10978.pt,10978
10979,3311.0,5941.94985,13.59,0,../data/data_root/data00/10979.pt,10979
10980,2938.0,9654.99385,14.78,0,../data/data_root/data00/10980.pt,10980
10981,2791.0,9888.14345,18.24,0,../data/data_root/data00/10981.pt,10981
10982,3556.0,11058.9598,22.73,0,../data/data_root/data00/10982.pt,10982
10983,3731.0,12012.7445,16.01,0,../data/data_root/data00/10983.pt,10983
10984,3599.0,16152.319325,28.15,0,../data/data_root/data00/10984.pt,10984
10985,3527.0,13680.911965625,32.14,0,../data/data_root/data00/10985.pt,10985
10986,3144.0,12063.4669,16.98,0,../data/data_root/data00/10986.pt,10986
10989,3603.0,17625.677028125,19.37,0,../data/data_root/data00/10989.pt,10989
10991,2924.0,10186.9037,16.72,0,../data/data_root/data00/10991.pt,10991
10992,4595.0,9809.8363,17.59,0,../data/data_root/data00/10992.pt,10992
10995,3303.0,10073.26035,19.24,0,../data/data_root/data00/10995.pt,10995
10996,3064.0,9804.5997,17.14,0,../data/data_root/data00/10996.pt,10996
10997,2763.0,9811.81295625,22.73,0,../data/data_root/data00/10997.pt,10997
10999,4147.0,14083.590018359375,18.32,0,../data/data_root/data00/10999.pt,10999
11000,3650.0,10473.21085,19.87,0,../data/data_root/data00/11000.pt,11000
11002,3543.0,10202.93995,17.02,0,../data/data_root/data00/11002.pt,11002
11003,3089.0,13059.038190625,16.82,0,../data/data_root/data00/11003.pt,11003
11005,3760.0,10135.71155,16.18,0,../data/data_root/data00/11005.pt,11005
11006,4628.0,15262.46155,19.73,0,../data/data_root/data00/11006.pt,11006
11007,3825.0,16934.89235,14.51,0,../data/data_root/data00/11007.pt,11007
11010,3363.0,15451.23675,28.49,0,../data/data_root/data00/11010.pt,11010
11011,2989.0,14430.600203710937,20.2,0,../data/data_root/data00/11011.pt,11011
11013,3147.0,9700.365360351563,15.43,0,../data/data_root/data00/11013.pt,11013
11014,2966.0,9670.409077148437,15.24,0,../data/data_root/data00/11014.pt,11014
11015,2961.0,8407.6753,23.73,0,../data/data_root/data00/11015.pt,11015
11016,2742.0,9180.546512695313,14.65,0,../data/data_root/data00/11016.pt,11016
11020,2272.0,12929.1438,18.18,0,../data/data_root/data00/11020.pt,11020
11022,3122.0,10044.3831,15.88,0,../data/data_root/data00/11022.pt,11022
11023,3448.0,10292.8344,17.17,0,../data/data_root/data00/11023.pt,11023
11025,3490.0,82906.63655,20.29,0,../data/data_root/data00/11025.pt,11025
11026,3193.0,11823.45045,24.25,0,../data/data_root/data00/11026.pt,11026
11028,4046.0,14737.4011859375,22.37,0,../data/data_root/data00/11028.pt,11028
11029,2794.0,9016.85325,17.03,0,../data/data_root/data00/11029.pt,11029
11031,2960.0,10056.39065,14.02,0,../data/data_root/data00/11031.pt,11031
11033,3522.0,13592.62195,16.22,0,../data/data_root/data00/11033.pt,11033
11039,2718.0,11003.6474,18.75,0,../data/data_root/data00/11039.pt,11039
11041,2858.0,17426.00527265625,17.32,0,../data/data_root/data00/11041.pt,11041
11042,2680.0,10225.8903,20.2,0,../data/data_root/data00/11042.pt,11042
11043,3426.0,9517.3212109375,17.05,0,../data/data_root/data00/11043.pt,11043
11044,3851.0,10262.02479765625,14.51,0,../data/data_root/data00/11044.pt,11044
11045,3353.0,10712.123898632812,17.42,0,../data/data_root/data00/11045.pt,11045
11046,3127.0,10228.4525,15.85,0,../data/data_root/data00/11046.pt,11046
11047,3328.0,11312.8967,23.98,0,../data/data_root/data00/11047.pt,11047
11048,3163.0,11869.894793359375,18.36,0,../data/data_root/data00/11048.pt,11048
11050,3813.0,20274.6512140625,21.71,0,../data/data_root/data00/11050.pt,11050
11051,4214.0,7199.13655,19.03,0,../data/data_root/data00/11051.pt,11051
11052,4358.0,6994.0927,16.73,0,../data/data_root/data00/11052.pt,11052
11053,3068.0,9978.45435,12.38,0,../data/data_root/data00/11053.pt,11053
11054,3873.0,10338.27570625,24.14,0,../data/data_root/data00/11054.pt,11054
11056,4313.0,10056.28218671875,12.57,0,../data/data_root/data00/11056.pt,11056
11057,4331.0,10661.84645,19.06,0,../data/data_root/data00/11057.pt,11057
11059,3331.0,9790.18115,18.66,0,../data/data_root/data00/11059.pt,11059
11061,4568.0,10037.21591875,18.49,0,../data/data_root/data00/11061.pt,11061
11063,2906.0,10236.50125,12.25,0,../data/data_root/data00/11063.pt,11063
11066,2706.0,16530.417340625,20.54,0,../data/data_root/data00/11066.pt,11066
11067,2537.0,10436.40335,20.03,0,../data/data_root/data00/11067.pt,11067
11068,2583.0,10046.99953046875,16.43,0,../data/data_root/data00/11068.pt,11068
11069,3535.0,15103.5095,18.56,0,../data/data_root/data00/11069.pt,11069
11070,2377.0,8478.94995,15.88,0,../data/data_root/data00/11070.pt,11070
11074,3137.0,9335.441355273437,14.81,0,../data/data_root/data00/11074.pt,11074
11078,3786.0,13283.6939,14.9,0,../data/data_root/data00/11078.pt,11078
11079,3428.0,9023.41095,14.1,0,../data/data_root/data00/11079.pt,11079
11080,2405.0,9225.527821875,21.4,0,../data/data_root/data00/11080.pt,11080
11082,3462.0,11215.7151,17.63,0,../data/data_root/data00/11082.pt,11082
11083,3012.0,8898.13220625,19.95,0,../data/data_root/data00/11083.pt,11083
11084,3089.0,17389.39378125,16.12,0,../data/data_root/data00/11084.pt,11084
11085,2674.0,7970.2415,14.23,0,../data/data_root/data00/11085.pt,11085
11088,3463.0,8415.9653,15.7,0,../data/data_root/data00/11088.pt,11088
11089,2325.0,18506.093625585938,11.61,0,../data/data_root/data00/11089.pt,11089
11090,3614.0,16567.6413125,16.8,0,../data/data_root/data00/11090.pt,11090
11093,3069.0,13208.0453,16.56,0,../data/data_root/data00/11093.pt,11093
11094,2569.0,9130.0124,17.17,0,../data/data_root/data00/11094.pt,11094
11095,2615.0,10221.3153,14.14,0,../data/data_root/data00/11095.pt,11095
11098,2833.0,17801.39916875,24.61,0,../data/data_root/data00/11098.pt,11098
11099,3333.0,12260.5523,24.71,0,../data/data_root/data00/11099.pt,11099
11100,4748.0,12366.90571875,17.86,0,../data/data_root/data00/11100.pt,11100
11101,2591.0,10067.528400390625,17.95,0,../data/data_root/data00/11101.pt,11101
11105,3879.0,11624.7457,16.08,0,../data/data_root/data00/11105.pt,11105
11106,3820.0,11611.6406,16.39,0,../data/data_root/data00/11106.pt,11106
11107,3425.0,18008.0654,16.49,0,../data/data_root/data00/11107.pt,11107
11109,3460.0,10895.1376,33.63,0,../data/data_root/data00/11109.pt,11109
11113,3303.0,20803.5482,15.91,0,../data/data_root/data00/11113.pt,11113
11114,3162.0,18583.158,19.67,0,../data/data_root/data00/11114.pt,11114
11115,2653.0,8069.234125,12.64,0,../data/data_root/data00/11115.pt,11115
11118,2403.0,10585.54515,12.47,0,../data/data_root/data00/11118.pt,11118
11119,3273.0,8552.8827,21.3,0,../data/data_root/data00/11119.pt,11119
11120,2910.0,8348.6173,17.77,0,../data/data_root/data00/11120.pt,11120
11123,2252.0,8173.7068,23.46,0,../data/data_root/data00/11123.pt,11123
11124,2757.0,5354.40025625,16.14,0,../data/data_root/data00/11124.pt,11124
11128,2344.0,9453.913646875,12.28,0,../data/data_root/data00/11128.pt,11128
11129,3369.0,11522.1962,16.42,0,../data/data_root/data00/11129.pt,11129
11130,2588.0,9352.32095,19.02,0,../data/data_root/data00/11130.pt,11130
11132,2763.0,7943.1536,15.16,0,../data/data_root/data00/11132.pt,11132
11133,2685.0,8397.2732,16.8,0,../data/data_root/data00/11133.pt,11133
11134,2247.0,8796.86865,15.85,0,../data/data_root/data00/11134.pt,11134
11135,3589.0,8731.459526171875,17.21,0,../data/data_root/data00/11135.pt,11135
11137,2526.0,8416.1618,14.87,0,../data/data_root/data00/11137.pt,11137
11141,2997.0,8490.109804101563,18.22,0,../data/data_root/data00/11141.pt,11141
11142,2833.0,9336.95935,17.18,0,../data/data_root/data00/11142.pt,11142
11143,3717.0,25081.6947,22.87,0,../data/data_root/data00/11143.pt,11143
11144,3738.0,19186.0238,17.83,0,../data/data_root/data00/11144.pt,11144
11146,3615.0,10769.09835,31.05,0,../data/data_root/data00/11146.pt,11146
11148,4694.0,17229.1833,29.1,0,../data/data_root/data00/11148.pt,11148
11149,3099.0,10649.6944,19.06,0,../data/data_root/data00/11149.pt,11149
11150,3886.0,10026.349890039062,18.3,0,../data/data_root/data00/11150.pt,11150
11156,4376.0,10158.28255,20.34,0,../data/data_root/data00/11156.pt,11156
11158,4069.0,10472.288721875,15.49,0,../data/data_root/data00/11158.pt,11158
11162,4497.0,10688.469778125,18.35,0,../data/data_root/data00/11162.pt,11162
11164,4329.0,10852.00633125,18.96,0,../data/data_root/data00/11164.pt,11164
11165,3134.0,13901.8704,19.69,0,../data/data_root/data00/11165.pt,11165
11170,3411.0,11464.85790625,21.64,0,../data/data_root/data00/11170.pt,11170
11171,3388.0,9293.9987,26.65,0,../data/data_root/data00/11171.pt,11171
11172,3219.0,17767.7108,27.2,0,../data/data_root/data00/11172.pt,11172
11173,3450.0,11576.059771484375,26.9,0,../data/data_root/data00/11173.pt,11173
11175,2789.0,11105.393900585937,22.82,0,../data/data_root/data00/11175.pt,11175
11178,2528.0,7268.71915,13.2,0,../data/data_root/data00/11178.pt,11178
11180,2265.0,14680.2446375,21.72,0,../data/data_root/data00/11180.pt,11180
11182,2617.0,7957.4943,13.47,0,../data/data_root/data00/11182.pt,11182
11183,2417.0,10076.94315,29.4,0,../data/data_root/data00/11183.pt,11183
11184,3680.0,11046.76215,18.6,0,../data/data_root/data00/11184.pt,11184
11185,2470.0,9853.56035,31.87,0,../data/data_root/data00/11185.pt,11185
11186,2893.0,8179.96795,26.47,0,../data/data_root/data00/11186.pt,11186
11187,3612.0,20578.258784570313,13.07,0,../data/data_root/data00/11187.pt,11187
11189,3522.0,19713.5222,23.59,0,../data/data_root/data00/11189.pt,11189
11192,4329.0,16634.03805,21.95,0,../data/data_root/data00/11192.pt,11192
11194,3479.0,10121.451449804688,19.7,0,../data/data_root/data00/11194.pt,11194
11195,2869.0,9674.61133125,26.32,0,../data/data_root/data00/11195.pt,11195
11196,3063.0,14456.57355,25.22,0,../data/data_root/data00/11196.pt,11196
11198,2422.0,5400.4291,24.96,0,../data/data_root/data00/11198.pt,11198
11200,3511.0,12117.4727,16.2,0,../data/data_root/data00/11200.pt,11200
11201,4030.0,21926.7347,20.78,0,../data/data_root/data00/11201.pt,11201
11206,2985.0,12987.471546875,20.21,0,../data/data_root/data00/11206.pt,11206
11208,3572.0,9978.8509640625,15.56,0,../data/data_root/data00/11208.pt,11208
11209,2771.0,11603.98925,15.91,0,../data/data_root/data00/11209.pt,11209
11210,2991.0,11767.2082,24.91,0,../data/data_root/data00/11210.pt,11210
11211,3146.0,8944.161009375,24.16,0,../data/data_root/data00/11211.pt,11211
11214,3485.0,10060.112683789062,13.17,0,../data/data_root/data00/11214.pt,11214
11217,4296.0,10634.23105,21.28,0,../data/data_root/data00/11217.pt,11217
11218,3978.0,24158.31495,21.14,0,../data/data_root/data00/11218.pt,11218
11219,3738.0,14639.58475,16.29,0,../data/data_root/data00/11219.pt,11219
11220,2513.0,10132.55535,16.35,0,../data/data_root/data00/11220.pt,11220
11221,4849.0,13555.106256640625,25.68,0,../data/data_root/data00/11221.pt,11221
11222,3837.0,10185.45425,13.49,0,../data/data_root/data00/11222.pt,11222
11223,4715.0,10033.5851,17.22,0,../data/data_root/data00/11223.pt,11223
11224,2650.0,7048.39875,22.15,0,../data/data_root/data00/11224.pt,11224
11225,2530.0,9721.349644921875,16.63,0,../data/data_root/data00/11225.pt,11225
11228,3001.0,9947.45,15.99,0,../data/data_root/data00/11228.pt,11228
11229,3137.0,10555.1905,14.99,0,../data/data_root/data00/11229.pt,11229
11230,2826.0,10133.3434,18.77,0,../data/data_root/data00/11230.pt,11230
11232,2608.0,10011.391778125,19.66,0,../data/data_root/data00/11232.pt,11232
11235,3252.0,11916.262359375,16.73,0,../data/data_root/data00/11235.pt,11235
11236,2675.0,11347.483925,13.32,0,../data/data_root/data00/11236.pt,11236
11237,2852.0,7677.3335,16.09,0,../data/data_root/data00/11237.pt,11237
11238,2435.0,10794.45075,13.0,0,../data/data_root/data00/11238.pt,11238
11239,3159.0,10432.1033,17.57,0,../data/data_root/data00/11239.pt,11239
11240,4529.0,11042.3748,20.52,0,../data/data_root/data00/11240.pt,11240
11242,3534.0,24195.529878125,29.42,0,../data/data_root/data00/11242.pt,11242
11243,2377.0,8929.5338,24.53,0,../data/data_root/data00/11243.pt,11243
11247,3520.0,12734.357456054688,19.22,0,../data/data_root/data00/11247.pt,11247
11249,4022.0,12137.79025,24.93,0,../data/data_root/data00/11249.pt,11249
11250,4873.0,11806.676906445313,15.1,0,../data/data_root/data00/11250.pt,11250
11252,3134.0,14089.2241,20.53,0,../data/data_root/data00/11252.pt,11252
11253,3321.0,9601.8182,30.71,0,../data/data_root/data00/11253.pt,11253
11257,4007.0,17662.67498125,20.95,0,../data/data_root/data00/11257.pt,11257
11258,2600.0,11680.09665,16.73,0,../data/data_root/data00/11258.pt,11258
11259,2433.0,8184.3416,14.68,0,../data/data_root/data00/11259.pt,11259
11262,2725.0,11821.151466992187,26.1,0,../data/data_root/data00/11262.pt,11262
11263,2389.0,7492.030530664062,12.02,0,../data/data_root/data00/11263.pt,11263
11265,2984.0,13918.274328125,15.83,0,../data/data_root/data00/11265.pt,11265
11268,4239.0,16701.501466601563,17.44,0,../data/data_root/data00/11268.pt,11268
11269,4556.0,18810.14245,23.29,0,../data/data_root/data00/11269.pt,11269
11270,3094.0,8477.5641,12.74,0,../data/data_root/data00/11270.pt,11270
11271,3142.0,11349.342203125,16.27,0,../data/data_root/data00/11271.pt,11271
11272,2664.0,7625.1423,17.34,0,../data/data_root/data00/11272.pt,11272
11274,4784.0,12773.1617,21.91,0,../data/data_root/data00/11274.pt,11274
11276,3547.0,10726.52714375,12.9,0,../data/data_root/data00/11276.pt,11276
11279,2337.0,9267.03375,22.53,0,../data/data_root/data00/11279.pt,11279
11280,3425.0,11081.28235,14.3,0,../data/data_root/data00/11280.pt,11280
11281,5191.0,50212.744873046875,23.77,0,../data/data_root/data00/11281.pt,11281
11282,2258.0,8346.84425,20.61,0,../data/data_root/data00/11282.pt,11282
11283,3188.0,14242.87856015625,11.43,0,../data/data_root/data00/11283.pt,11283
11284,2380.0,9850.216896875,21.79,0,../data/data_root/data00/11284.pt,11284
11285,3274.0,10286.657803125,16.72,0,../data/data_root/data00/11285.pt,11285
11286,3936.0,10161.6042140625,14.65,0,../data/data_root/data00/11286.pt,11286
11287,3390.0,9881.4884,17.92,0,../data/data_root/data00/11287.pt,11287
11288,4319.0,9713.6653,15.82,0,../data/data_root/data00/11288.pt,11288
11289,2932.0,10355.522,19.72,0,../data/data_root/data00/11289.pt,11289
11291,3284.0,9800.45055,17.85,0,../data/data_root/data00/11291.pt,11291
11294,2604.0,10279.63,16.84,0,../data/data_root/data00/11294.pt,11294
11296,3380.0,16307.42825,24.97,0,../data/data_root/data00/11296.pt,11296
11297,3572.0,9935.3164,25.68,0,../data/data_root/data00/11297.pt,11297
11298,2908.0,7043.643,12.97,0,../data/data_root/data00/11298.pt,11298
11299,2819.0,8267.065,13.48,0,../data/data_root/data00/11299.pt,11299
11301,3090.0,7441.73145,17.26,0,../data/data_root/data00/11301.pt,11301
11302,2808.0,9471.279460742187,15.59,0,../data/data_root/data00/11302.pt,11302
11306,3659.0,11917.57295,22.02,0,../data/data_root/data00/11306.pt,11306
11314,3123.0,12480.285478710937,18.38,0,../data/data_root/data00/11314.pt,11314
11317,3597.0,17845.931578515625,20.74,0,../data/data_root/data00/11317.pt,11317
11319,4119.0,12101.196258398437,11.35,0,../data/data_root/data00/11319.pt,11319
11320,4031.0,10093.9413,25.73,0,../data/data_root/data00/11320.pt,11320
11321,2201.0,8245.265315625,14.55,0,../data/data_root/data00/11321.pt,11321
11322,2366.0,7746.22805,16.24,0,../data/data_root/data00/11322.pt,11322
11323,2617.0,9991.541,13.54,0,../data/data_root/data00/11323.pt,11323
11325,2656.0,7475.9236,14.92,0,../data/data_root/data00/11325.pt,11325
11327,2453.0,7454.47985,17.17,0,../data/data_root/data00/11327.pt,11327
11328,2745.0,9084.76445,14.88,0,../data/data_root/data00/11328.pt,11328
11330,3377.0,14514.4450125,20.16,0,../data/data_root/data00/11330.pt,11330
11331,3108.0,8500.8352,14.85,0,../data/data_root/data00/11331.pt,11331
11332,2897.0,9686.41485,16.84,0,../data/data_root/data00/11332.pt,11332
11333,3267.0,12955.641506054688,11.86,0,../data/data_root/data00/11333.pt,11333
11334,3491.0,9398.2412,17.11,0,../data/data_root/data00/11334.pt,11334
11336,2633.0,17684.3324,16.5,0,../data/data_root/data00/11336.pt,11336
11337,4071.0,11077.451834375,18.43,0,../data/data_root/data00/11337.pt,11337
11338,2548.0,10465.84675,17.18,0,../data/data_root/data00/11338.pt,11338
11339,3237.0,9861.68855,15.23,0,../data/data_root/data00/11339.pt,11339
11340,2851.0,9052.6938,14.94,0,../data/data_root/data00/11340.pt,11340
11341,3799.0,15086.83660078125,15.57,0,../data/data_root/data00/11341.pt,11341
11342,4195.0,8822.7045,15.49,0,../data/data_root/data00/11342.pt,11342
11343,2324.0,11418.86065,12.03,0,../data/data_root/data00/11343.pt,11343
11348,3390.0,12247.1362,14.62,0,../data/data_root/data00/11348.pt,11348
11349,3325.0,9419.39265,17.68,0,../data/data_root/data00/11349.pt,11349
11351,2607.0,7984.7604,14.14,0,../data/data_root/data00/11351.pt,11351
11352,3227.0,14882.4792,14.83,0,../data/data_root/data00/11352.pt,11352
11356,2072.0,8145.12295,15.49,0,../data/data_root/data00/11356.pt,11356
11359,2952.0,9354.782678125,12.68,0,../data/data_root/data00/11359.pt,11359
11362,3093.0,9840.9512,16.48,0,../data/data_root/data00/11362.pt,11362
11363,3495.0,9582.7907,27.79,0,../data/data_root/data00/11363.pt,11363
11365,3185.0,13645.794,22.62,0,../data/data_root/data00/11365.pt,11365
11367,3111.0,8745.59015,25.75,0,../data/data_root/data00/11367.pt,11367
11368,3292.0,8996.1028,25.23,0,../data/data_root/data00/11368.pt,11368
11369,3255.0,12207.921079296875,24.55,0,../data/data_root/data00/11369.pt,11369
11374,3272.0,12369.401378125,25.61,0,../data/data_root/data00/11374.pt,11374
11376,4008.0,11909.833485742187,14.61,0,../data/data_root/data00/11376.pt,11376
11377,2798.0,9468.46185,15.57,0,../data/data_root/data00/11377.pt,11377
11378,3133.0,10338.48,12.93,0,../data/data_root/data00/11378.pt,11378
11379,2512.0,14498.064759375,15.42,0,../data/data_root/data00/11379.pt,11379
11381,1918.0,9454.28245,12.83,0,../data/data_root/data00/11381.pt,11381
11382,2699.0,11859.7408,14.94,0,../data/data_root/data00/11382.pt,11382
11384,2823.0,30075.99465,16.36,0,../data/data_root/data00/11384.pt,11384
11385,3615.0,10578.93075,13.52,0,../data/data_root/data00/11385.pt,11385
11386,2861.0,9739.8162,15.77,0,../data/data_root/data00/11386.pt,11386
11387,1979.0,9379.52545,12.15,0,../data/data_root/data00/11387.pt,11387
11390,3289.0,13118.38695,16.29,0,../data/data_root/data00/11390.pt,11390
11391,3830.0,10270.2061625,20.88,0,../data/data_root/data00/11391.pt,11391
11392,4348.0,11940.218628125,20.69,0,../data/data_root/data00/11392.pt,11392
11394,2671.0,7766.5361,15.72,0,../data/data_root/data00/11394.pt,11394
11404,5147.0,12028.434090625,14.64,0,../data/data_root/data00/11404.pt,11404
11408,1654.0,7549.92405,17.3,0,../data/data_root/data00/11408.pt,11408
11411,3228.0,14092.17635,16.37,0,../data/data_root/data00/11411.pt,11411
11413,3839.0,10131.44545,22.33,0,../data/data_root/data00/11413.pt,11413
11414,3301.0,12309.4033,17.0,0,../data/data_root/data00/11414.pt,11414
11415,2429.0,12268.85552265625,13.74,0,../data/data_root/data00/11415.pt,11415
11417,3769.0,10067.3281,25.86,0,../data/data_root/data00/11417.pt,11417
11427,2992.0,13429.187373046874,12.6,0,../data/data_root/data00/11427.pt,11427
11428,2339.0,7161.21,10.14,0,../data/data_root/data00/11428.pt,11428
11429,2192.0,9283.3274,12.65,0,../data/data_root/data00/11429.pt,11429
11430,2955.0,9608.03135,23.06,0,../data/data_root/data00/11430.pt,11430
11431,2932.0,8086.6713,14.55,0,../data/data_root/data00/11431.pt,11431
11435,2997.0,7260.4623,13.49,0,../data/data_root/data00/11435.pt,11435
11437,3986.0,18347.537930859377,16.74,0,../data/data_root/data00/11437.pt,11437
11439,2340.0,10856.99523125,16.15,0,../data/data_root/data00/11439.pt,11439
11440,3691.0,10890.586984960937,16.13,0,../data/data_root/data00/11440.pt,11440
11441,2940.0,9540.021375,16.4,0,../data/data_root/data00/11441.pt,11441
11444,2740.0,13700.0214,23.96,0,../data/data_root/data00/11444.pt,11444
11445,3828.0,15967.05205,17.88,0,../data/data_root/data00/11445.pt,11445
11447,2202.0,9327.6975,12.99,0,../data/data_root/data00/11447.pt,11447
11448,2862.0,8004.8501,18.74,0,../data/data_root/data00/11448.pt,11448
11449,3932.0,11783.7696,23.36,0,../data/data_root/data00/11449.pt,11449
11450,3342.0,15873.0293,25.33,0,../data/data_root/data00/11450.pt,11450
11451,3246.0,12792.327450390625,23.9,0,../data/data_root/data00/11451.pt,11451
11456,3311.0,15505.9314,18.45,0,../data/data_root/data00/11456.pt,11456
11459,3342.0,17189.265540625,21.21,0,../data/data_root/data00/11459.pt,11459
11460,2772.0,7627.93085,16.91,0,../data/data_root/data00/11460.pt,11460
11461,2771.0,18895.688723242187,17.54,0,../data/data_root/data00/11461.pt,11461
11462,2894.0,9942.241671875,15.0,0,../data/data_root/data00/11462.pt,11462
11464,2602.0,7076.34015,24.78,0,../data/data_root/data00/11464.pt,11464
11466,2977.0,7026.5279,15.48,0,../data/data_root/data00/11466.pt,11466
11468,2759.0,9827.9011,13.82,0,../data/data_root/data00/11468.pt,11468
11469,2164.0,9721.7154,12.76,0,../data/data_root/data00/11469.pt,11469
11470,3165.0,7157.23995,16.04,0,../data/data_root/data00/11470.pt,11470
11471,2839.0,10501.4368,17.05,0,../data/data_root/data00/11471.pt,11471
11472,2946.0,9669.06580390625,17.71,0,../data/data_root/data00/11472.pt,11472
11474,2437.0,12245.9774,16.17,0,../data/data_root/data00/11474.pt,11474
11475,2789.0,7855.20965,13.34,0,../data/data_root/data00/11475.pt,11475
11479,2291.0,11333.407733984375,16.62,0,../data/data_root/data00/11479.pt,11479
