,OBJECTID,idf.kw,FootprintArea.m2,building.area.m2
6372,11361,SingleFamily-pre-1980,187.14083032091608,166.1052
6373,11362,SingleFamily-pre-1980,204.02825783918755,181.7124
6374,11363,SingleFamily-pre-1980,39.41692007635199,127.273
6375,11364,SingleFamily-pre-1980,62.9665286667675,146.6891
6376,11365,SingleFamily-pre-1980,212.61119461964503,164.2472
6377,11366,SingleFamily-2004,298.91933883073705,390.5516
6378,11367,SingleFamily-pre-1980,220.42742558547295,150.9625
6379,11368,SingleFamily-pre-1980,218.25115692269347,189.9805
6380,11370,SingleFamily-pre-1980,289.8864826979172,276.0059
6381,11371,SingleFamily-2004,288.2734428415235,296.0723
6382,11372,SingleFamily-pre-1980,180.9375589857204,129.7813
6383,11373,SingleFamily-pre-1980,216.3907022239814,155.143
6384,11374,SingleFamily-pre-1980,265.06230742412544,156.2578
6385,11375,SingleFamily-pre-1980,290.4695239690248,218.5937
6386,11376,SingleFamily-pre-1980,231.3851017013575,135.634
6387,11377,SingleFamily-pre-1980,208.45239169393955,152.5418
6388,11378,SingleFamily-pre-1980,210.0962146214245,125.3221
6389,11381,SingleFamily-pre-1980,183.8924115238318,129.5955
6390,11383,SingleFamily-pre-1980,336.240148420114,179.1112
6391,11384,SingleFamily-pre-1980,169.84418023334152,129.5955
6392,11385,SingleFamily-pre-1980,290.8705739461159,179.6686
6393,11386,SingleFamily-pre-1980,250.89212303352545,133.9618
6394,11388,SingleFamily-pre-1980,259.64575587351345,179.6686
6395,11389,SingleFamily-pre-1980,218.32108707251487,154.9572
6396,11390,SingleFamily-pre-1980,452.6426282367645,279.3503
6397,11394,SingleFamily-pre-1980,282.56568834910524,230.7636
6398,11395,SingleFamily-pre-1980,210.71961666202495,227.7908
6399,11396,SingleFamily-pre-1980,246.1797049875193,167.7774
6400,11397,SingleFamily-pre-1980,223.69497778600385,219.4298
6401,11398,SingleFamily-pre-1980,296.5234364161011,188.7728
6402,11399,SingleFamily-pre-1980,219.62003520736587,123.9286
6403,11400,SingleFamily-pre-1980,266.74158727695766,175.9526
6404,11401,SingleFamily-pre-1980,240.00713245425607,133.2186
6405,11402,SingleFamily-pre-1980,257.3811451893053,150.1264
6406,11403,SingleFamily-pre-1980,194.38331479068708,232.7145
6409,11407,SingleFamily-pre-1980,110.44984566549398,80.2656
6410,11408,SingleFamily-2004,290.3158352487424,305.641
6411,11410,SingleFamily-pre-1980,86.858232241288,66.1448
6412,11411,MultiFamily-pre-1980,828.3048655167917,1324.9398
6413,11417,SingleFamily-pre-1980,373.23309046032034,257.333
6416,11423,SingleFamily-2004,591.7583586112783,626.6105
6417,11424,SingleFamily-pre-1980,392.6881705907937,256.3111
6418,11426,SingleFamily-pre-1980,471.29204428657306,265.1366
6419,11427,SingleFamily-pre-1980,435.5797720029906,349.5827
6420,11428,SingleFamily-pre-1980,510.6619994381487,258.4478
6421,11429,SingleFamily-pre-1980,233.9197176772966,303.1327
6422,11430,SingleFamily-pre-1980,215.89393551805995,153.5637
6423,11431,SingleFamily-pre-1980,283.5784794865907,168.9851
6424,11432,SingleFamily-pre-1980,278.5403188614055,173.3514
6426,11434,SingleFamily-pre-1980,265.09197316317216,168.7064
6427,11436,SingleFamily-pre-1980,274.6319440474043,175.581
6428,11438,SingleFamily-pre-1980,300.1208350438578,192.9533
6429,11439,SingleFamily-pre-1980,278.32630817843904,190.3521
6430,11440,SingleFamily-pre-1980,271.3160896245419,183.3846
6431,11441,SingleFamily-pre-1980,310.70929029330057,175.581
6432,11442,SingleFamily-pre-1980,277.825722661764,189.4231
6433,11443,SingleFamily-2004,250.84972491063857,199.1776
6434,11444,SingleFamily-pre-1980,209.07976225153297,152.5418
6435,11445,SingleFamily-pre-1980,39.805847040520575,71.3472
6436,11446,SingleFamily-pre-1980,184.96572410837047,144.5524
6437,11447,SingleFamily-pre-1980,284.5753564219274,181.3408
6438,11448,SingleFamily-2004,673.3187128196302,753.6977
6439,11452,SingleFamily-pre-1980,340.64061468557367,196.2977
6440,11453,SingleFamily-pre-1980,345.66006591351754,215.7138
6441,11455,SingleFamily-pre-1980,231.1935501639564,225.9328
6442,11456,SingleFamily-2004,556.0400008325992,626.7034
6443,11457,SingleFamily-pre-1980,306.72645028252373,155.143
6444,11458,SingleFamily-pre-1980,260.9838220527961,155.143
6445,11461,SingleFamily-pre-1980,247.1635987046137,226.7689
6446,11463,SingleFamily-pre-1980,173.86533245238806,129.5955
6447,11465,SingleFamily-pre-1980,233.6533135554242,154.1211
6448,11466,SingleFamily-pre-1980,239.23359890076372,195.8332
6450,11469,SingleFamily-pre-1980,245.35019627472872,133.2186
6451,11472,SingleFamily-pre-1980,249.8592842614456,149.7548
6452,11473,SingleFamily-pre-1980,241.53149857075908,146.5962
6453,11474,SingleFamily-pre-1980,261.4236277572261,156.2578
6454,11475,SingleFamily-pre-1980,252.6583833521149,162.575
6455,11483,SingleFamily-pre-1980,333.5754624036535,196.2977
6456,11484,SingleFamily-pre-1980,321.6677862047327,208.6534
6457,11485,SingleFamily-pre-1980,302.5734360503684,291.8918
6458,11487,MultiFamily-pre-1980,101.62576841117946,134.705
6459,11488,MultiFamily-pre-1980,132.86848558239308,210.883
6460,11490,SingleFamily-pre-1980,208.00509188595603,154.9572
6461,11492,SingleFamily-pre-1980,261.8157683452987,154.1211
6462,11493,SingleFamily-pre-1980,365.4451265883916,236.0589
6463,11494,SingleFamily-pre-1980,280.7539658376064,210.9759
6464,11495,SingleFamily-pre-1980,274.0963092595041,175.581
6465,11496,SingleFamily-pre-1980,275.91697286184456,175.581
6466,11497,SingleFamily-pre-1980,222.79643067263015,198.806
6467,11499,SingleFamily-pre-1980,282.9605989618518,160.1596
6468,11501,SingleFamily-pre-1980,270.5076555763821,175.581
6469,11503,SingleFamily-pre-1980,251.0450811649067,204.2871
6470,11504,SingleFamily-pre-1980,207.4842147766588,191.4669
6471,11505,SingleFamily-pre-1980,259.1245515000735,167.8703
6472,11507,SingleFamily-pre-1980,366.9725572615444,235.8731
6473,11508,SingleFamily-pre-1980,260.78823780275445,204.7516
6475,11510,SingleFamily-pre-1980,270.93245369404104,176.6029
6476,11511,SingleFamily-2004,633.7555690291077,741.8065
6477,11512,SingleFamily-pre-1980,289.360121530852,185.0568
6478,11513,SingleFamily-2004,698.0734560268387,501.5671
6479,11514,SingleFamily-pre-1980,367.423119584786,178.9254
6480,11518,SingleFamily-pre-1980,277.3795971015294,133.9618
6481,11519,SingleFamily-pre-1980,219.82940820617537,154.9572
6482,11520,SingleFamily-pre-1980,237.69626494281908,132.2896
6483,11521,SingleFamily-pre-1980,260.095329643283,155.143
6484,11522,SingleFamily-pre-1980,268.9651223471314,172.2366
6485,11523,SingleFamily-pre-1980,261.8558079601595,155.143
6486,11524,SingleFamily-pre-1980,238.8726698685776,123.3712
6487,11526,SingleFamily-pre-1980,243.0160885689818,188.4012
6488,11527,SingleFamily-pre-1980,306.0049594675432,195.4616
6490,11531,SingleFamily-pre-1980,491.7054433009567,290.2196
6492,11535,MultiFamily-pre-1980,311.13081248735284,531.6667
6493,11537,SingleFamily-pre-1980,202.35342342819692,202.6149
6494,11538,SingleFamily-pre-1980,181.72374160494,175.4881
6495,11539,SingleFamily-pre-1980,183.8433294717925,245.9992
6496,11541,SingleFamily-pre-1980,227.37101390745275,227.605
6497,11542,SingleFamily-pre-1980,247.16988912000664,223.5174
6498,11543,SingleFamily-pre-1980,255.37071584319096,223.5174
6499,11544,SingleFamily-pre-1980,270.2331835489421,165.7336
6500,11545,SingleFamily-pre-1980,273.0108825562181,223.5174
6501,11546,SingleFamily-pre-1980,242.5319176563796,159.6022
6502,11547,SingleFamily-pre-1980,264.1185982389966,228.0695
6503,11550,SingleFamily-pre-1980,317.52739386476617,208.4676
6504,11551,SingleFamily-2004,492.1987006584597,387.5788
6505,11553,SingleFamily-pre-1980,229.190187369238,163.1324
6506,11555,SingleFamily-pre-1980,415.3347683986688,498.0369
6507,11557,SingleFamily-pre-1980,347.7122979622546,191.2811
6508,11558,SingleFamily-pre-1980,352.65098635864325,249.5294
6509,11559,SingleFamily-pre-1980,293.74769775598674,227.5121
6510,11560,SingleFamily-2004,490.0283811889906,669.9948
6511,11561,SingleFamily-pre-1980,438.2492985139148,351.2549
6512,11562,SingleFamily-pre-1980,533.9513404997655,397.7049
6513,11563,SingleFamily-pre-1980,408.8325744860774,335.7406
6514,11564,SingleFamily-2004,294.87487775811184,338.8063
6515,11565,SingleFamily-2004,401.2630510920403,467.7515
6516,11566,SingleFamily-pre-1980,663.5040094975609,424.0885
6517,11567,SingleFamily-2004,321.6249448613906,426.9684
6518,11568,SingleFamily-pre-1980,396.7809884701925,282.1373
6519,11569,SingleFamily-pre-1980,330.3907936233655,331.0027
6520,11570,SingleFamily-pre-1980,274.1936265191259,159.8809
6521,11571,SingleFamily-pre-1980,306.502737214671,181.4337
6522,11572,SingleFamily-pre-1980,256.3400178942894,242.6548
6524,11574,SingleFamily-pre-1980,209.51331839378105,129.5955
6525,11576,SingleFamily-pre-1980,300.995364139904,180.4118
6526,11577,SingleFamily-pre-1980,308.61893189504474,193.8823
6527,11578,SingleFamily-pre-1980,403.4748852697483,264.3934
6528,11580,SingleFamily-pre-1980,244.45975859296632,154.1211
6530,11583,SingleFamily-pre-1980,248.7439468168343,286.2249
6532,11585,SingleFamily-pre-1980,272.7380105121121,175.581
6533,11587,SingleFamily-pre-1980,277.464354693817,135.634
6534,11589,SingleFamily-pre-1980,219.21250221545327,147.8968
6535,11590,SingleFamily-pre-1980,329.3931337039112,213.3913
6536,11592,SingleFamily-pre-1980,247.4247463682989,254.8247
6537,11593,SingleFamily-pre-1980,428.82325890986505,218.1292
6539,11595,SingleFamily-pre-1980,327.830469523261,172.0508
6540,11596,SingleFamily-pre-1980,285.3964427757705,165.7336
6541,11597,SingleFamily-pre-1980,230.84431513297227,154.8643
6542,11601,SingleFamily-pre-1980,284.0189127818679,220.5446
6543,11603,SingleFamily-pre-1980,123.1896294497314,85.9325
6544,11604,SingleFamily-2004,123.00722643746607,1366.0016
6545,11606,SingleFamily-pre-1980,129.5045418014889,82.2165
6546,11607,SingleFamily-pre-1980,274.21498941008883,230.7636
6547,11608,SingleFamily-pre-1980,222.1935135761654,140.0932
6548,11609,SingleFamily-pre-1980,250.09286711872,133.9618
6549,11610,SingleFamily-2004,299.73077238962765,263.7431
6550,11611,SingleFamily-pre-1980,262.6260581655842,166.3839
6551,11612,SingleFamily-pre-1980,593.1429402792288,626.0531
6552,11614,SingleFamily-pre-1980,229.28783021256,181.4337
6553,11615,SingleFamily-pre-1980,225.41228096640668,197.877
6554,11616,SingleFamily-pre-1980,342.93769676250594,238.1956
6555,11617,SingleFamily-pre-1980,183.20028937680524,228.6269
6556,11619,SingleFamily-pre-1980,276.16246798713814,215.7138
6557,11620,SingleFamily-pre-1980,362.5292442501294,230.1133
6558,11621,SingleFamily-pre-1980,238.315497093198,223.5174
6559,11622,SingleFamily-pre-1980,245.3916263816126,202.7078
6560,11623,SingleFamily-pre-1980,229.703490249452,221.4736
6561,11624,SingleFamily-pre-1980,114.42596367611138,207.167
6562,11625,SingleFamily-pre-1980,370.3446176344833,204.0084
6563,11626,SingleFamily-pre-1980,319.6647581391667,278.0497
6564,11627,SingleFamily-pre-1980,257.08407926534755,228.0695
6565,11628,SingleFamily-pre-1980,246.82103573863503,120.3984
6566,11629,SingleFamily-2004,324.58074190605214,327.1009
6567,11630,SingleFamily-pre-1980,267.0835481435372,244.8844
6568,11634,SingleFamily-pre-1980,188.38519036597748,129.5955
6569,11635,SingleFamily-pre-1980,380.53561957976177,266.1585
6570,11636,SingleFamily-pre-1980,236.51446346579127,129.5955
6571,11637,SingleFamily-pre-1980,183.79242463476493,154.3998
6572,11638,SingleFamily-pre-1980,245.6539939341964,156.2578
6573,11639,SingleFamily-2004,566.1402965225972,388.6007
6574,11640,SingleFamily-pre-1980,517.4939077501192,316.8819
6575,11642,SingleFamily-pre-1980,280.36164768217594,167.0342
6576,11643,SingleFamily-pre-1980,415.2247880852764,280.6509
6577,11644,SingleFamily-2004,495.5538537850243,376.0592
6578,11645,SingleFamily-pre-1980,403.2880776440576,281.6728
6579,11646,SingleFamily-pre-1980,446.1760328334273,346.4241
6580,11649,SingleFamily-pre-1980,199.9735320349296,241.0755
6581,11650,SingleFamily-2004,200.32973081211065,203.8226
6582,11652,SingleFamily-pre-1980,487.37841597335006,309.5428
6584,11656,SingleFamily-pre-1980,295.5412695622553,275.6343
6585,11657,SingleFamily-pre-1980,246.2856740786763,274.984
6586,11659,SingleFamily-2004,546.6347247640936,316.2316
6587,11660,SingleFamily-2004,623.690302848658,419.6293
6588,11661,SingleFamily-2004,549.9867775353243,387.7646
6589,11664,SingleFamily-pre-1980,282.75953898962814,228.8127
6590,11665,SingleFamily-pre-1980,210.7663180415188,195.4616
6591,11666,SingleFamily-pre-1980,272.9331524695709,289.6622
6592,11668,SingleFamily-pre-1980,344.822904710098,277.9568
6593,11670,SingleFamily-pre-1980,293.35508006194533,296.351
6594,11672,SingleFamily-pre-1980,277.9852738888597,258.262
6595,11673,SingleFamily-pre-1980,573.7739975930461,280.0006
6596,11674,SingleFamily-2004,272.44170499063154,296.0723
6597,11676,SingleFamily-pre-1980,278.00275673275536,298.6735
6598,11677,SingleFamily-pre-1980,303.54259557442805,306.8487
6599,11679,SingleFamily-pre-1980,207.38962472619983,300.996
6600,11680,SingleFamily-pre-1980,222.05716470797864,297.0013
6601,11681,SingleFamily-2004,196.3348311750497,254.3602
6602,11682,SingleFamily-pre-1980,167.31641168153234,260.8632
6603,11683,SingleFamily-pre-1980,277.50891764410306,307.8706
6604,11685,SingleFamily-2004,290.39491579332554,219.0582
6605,11686,SingleFamily-pre-1980,226.49933248960275,226.676
6606,11687,SingleFamily-pre-1980,221.27456990282852,226.676
6607,11688,SingleFamily-pre-1980,156.80644221851293,165.9194
6608,11689,SingleFamily-pre-1980,288.4009625720957,178.368
6609,11690,SingleFamily-pre-1980,226.77897905610703,144.8311
6610,11691,SingleFamily-pre-1980,267.13459241855367,156.4436
6611,11692,SingleFamily-pre-1980,234.05221134040244,123.9286
6612,11693,SingleFamily-pre-1980,214.1673032368521,195.8332
6614,11695,SingleFamily-pre-1980,229.9020755541005,195.8332
6615,11696,SingleFamily-pre-1980,161.01152313286437,157.0939
6616,11698,SingleFamily-pre-1980,274.98420605353203,177.0674
6617,11699,SingleFamily-pre-1980,271.51644711699225,168.7064
6618,11701,SingleFamily-pre-1980,360.153715213788,250.2726
6619,11706,SingleFamily-pre-1980,298.0124830664308,159.6022
6620,11707,SingleFamily-pre-1980,323.2472172876143,300.2528
6621,11708,SingleFamily-2004,324.9690402365158,347.2602
6622,11713,SingleFamily-pre-1980,636.1852332173825,336.9483
6623,11714,SingleFamily-pre-1980,318.8389716280358,355.6212
6625,11717,SingleFamily-pre-1980,224.31800890445555,225.9328
6626,11719,SingleFamily-pre-1980,376.2704889245628,242.2832
6627,11720,SingleFamily-pre-1980,286.1130740894665,261.4206
6629,11722,SingleFamily-pre-1980,229.60563617386055,154.214
6630,11723,SingleFamily-2004,340.3118116505908,486.3315
6632,11726,SingleFamily-pre-1980,510.07528390177066,261.2348
6633,11727,SingleFamily-pre-1980,349.9259219002914,337.6915
6634,11728,SingleFamily-pre-1980,438.8017708379512,338.156
6636,11731,SingleFamily-pre-1980,307.5149202376809,181.3408
6637,11732,SingleFamily-pre-1980,252.1166924376991,236.5234
6638,11733,SingleFamily-pre-1980,433.51511204940107,255.3821
6639,11734,SingleFamily-pre-1980,357.06621167478914,379.032
6640,11735,SingleFamily-pre-1980,285.21702070616885,287.5255
6641,11736,SingleFamily-pre-1980,254.0485981191268,241.54
6642,11738,SingleFamily-2004,434.6811691977389,487.1676
6643,11739,SingleFamily-pre-1980,732.2616102836791,344.8448
6644,11741,SingleFamily-pre-1980,372.50374069200063,295.1433
6645,11742,SingleFamily-2004,534.4343990252289,387.7646
6646,11745,SingleFamily-2004,331.1981165320234,460.6911
6647,11746,SingleFamily-pre-1980,338.91890674223146,399.7487
6648,11748,SingleFamily-pre-1980,420.5593723226207,249.6223
6649,11749,SingleFamily-pre-1980,267.78394422482944,267.7378
6650,11750,SingleFamily-pre-1980,290.9837952930386,328.7731
6651,11751,SingleFamily-pre-1980,367.5394442768952,345.3093
6652,11753,SingleFamily-pre-1980,303.9446568515243,312.5156
6653,11754,SingleFamily-pre-1980,451.0740270305541,290.3125
6654,11755,SingleFamily-pre-1980,388.9964362237823,319.9476
6655,11756,SingleFamily-pre-1980,269.11075253903005,259.9342
6656,11758,SingleFamily-pre-1980,164.7416088969625,136.563
6657,11760,SingleFamily-pre-1980,642.5327623234926,398.1694
6658,11761,SingleFamily-pre-1980,446.669119273754,407.9239
6659,11762,SingleFamily-2004,1026.4859800792303,943.3066
6661,11764,SingleFamily-pre-1980,360.7910908188585,239.682
6662,11765,SingleFamily-pre-1980,368.1647321139541,325.6145
6663,11766,SingleFamily-2004,860.7806675818584,686.9955
6664,11767,SingleFamily-pre-1980,339.37174305749096,204.38
6665,11769,SingleFamily-pre-1980,263.52427077244755,156.2578
6666,11770,SingleFamily-pre-1980,264.7183263155766,175.581
6667,11773,SingleFamily-pre-1980,290.03940342560253,188.0296
6668,11776,SingleFamily-pre-1980,144.73889886347033,106.7421
6669,11777,SingleFamily-pre-1980,147.56606999581055,111.2942
6670,11782,SingleFamily-2004,294.9965676187916,290.0338
6673,11787,SingleFamily-pre-1980,430.03861412959,305.7339
6674,11789,SingleFamily-pre-1980,276.6185867795243,308.7067
6675,11790,SingleFamily-pre-1980,308.0225698549446,394.3605
6676,11791,SingleFamily-pre-1980,265.4299798399171,270.6177
6677,11792,SingleFamily-pre-1980,287.3919279333944,311.6795
6678,11793,SingleFamily-pre-1980,501.5509260832206,269.9674
6679,11794,SingleFamily-pre-1980,202.80711585707417,267.552
6680,11796,SingleFamily-pre-1980,336.3491148894677,229.7417
6681,11797,SingleFamily-pre-1980,879.3215788886394,549.039
6682,11798,SingleFamily-2004,387.65432645167954,255.7537
6683,11799,SingleFamily-pre-1980,345.77164604027723,316.5103
6684,11800,SingleFamily-pre-1980,371.44948912249214,249.3436
6685,11801,SingleFamily-pre-1980,269.7197509564134,242.1903
6686,11804,SingleFamily-pre-1980,271.6628366234368,282.1373
6687,11805,SingleFamily-pre-1980,165.20847807555165,120.2126
6689,11809,SingleFamily-pre-1980,286.1278620431204,215.8996
6691,11812,SingleFamily-pre-1980,260.186755101855,216.8286
6692,11815,MultiFamily-pre-1980,134.49222552685984,396.3114
6693,11816,SingleFamily-2004,291.7299828502049,356.3644
6694,11817,SingleFamily-pre-1980,45.64648822133154,37.16
6695,11818,SingleFamily-pre-1980,236.1557202676704,149.1045
6696,11819,SingleFamily-pre-1980,231.24668384974157,130.2458
6697,11823,SingleFamily-2004,443.32284971450935,1099.1928
6698,11828,SingleFamily-pre-1980,320.9588127603608,181.3408
6699,11829,SingleFamily-pre-1980,294.0712257387498,217.0144
6700,11830,SingleFamily-pre-1980,316.368540785622,271.1751
6701,11831,SingleFamily-2004,613.9992697870122,439.0454
6702,11833,SingleFamily-pre-1980,383.7757660356112,221.2878
6703,11834,SingleFamily-2004,689.3111713063796,635.8076
6704,11835,SingleFamily-pre-1980,245.53625624300827,369.6491
6705,11836,SingleFamily-pre-1980,252.2123256949301,234.8512
6706,11839,SingleFamily-pre-1980,284.7815280156022,295.7936
6708,11841,SingleFamily-pre-1980,208.6806581466257,241.54
6709,11842,SingleFamily-pre-1980,270.8382792253961,265.5082
6710,11844,SingleFamily-pre-1980,461.65713684947497,296.8155
6711,11845,SingleFamily-pre-1980,50.07332139206688,223.7032
6712,11846,SingleFamily-pre-1980,353.87594730394875,221.3807
6713,11848,SingleFamily-pre-1980,240.07473706025868,146.4104
6714,11849,SingleFamily-pre-1980,269.1157910622249,297.0942
6715,11852,SingleFamily-pre-1980,259.8131063062188,277.2136
6716,11853,SingleFamily-pre-1980,256.0009746558128,166.9413
6717,11854,SingleFamily-pre-1980,283.54467680659127,189.9805
6718,11855,SingleFamily-pre-1980,339.8321227640246,235.2228
6719,11856,SingleFamily-2004,206.2059236181925,278.5142
6721,11860,SingleFamily-pre-1980,362.0719604668644,200.4782
6722,11861,SingleFamily-2004,411.6450924539682,371.4142
6723,11863,SingleFamily-pre-1980,382.7539059935114,237.0808
6724,11865,SingleFamily-pre-1980,294.0994005263208,196.8551
6725,11866,SingleFamily-2004,456.3834405519606,520.0542
6726,11867,SingleFamily-pre-1980,521.4413753386876,394.0818
6727,11868,SingleFamily-pre-1980,265.8199373266315,230.8565
6728,11871,SingleFamily-pre-1980,188.65923961282925,154.9572
6729,11873,SingleFamily-pre-1980,201.08899757665813,133.0328
6730,11874,SingleFamily-pre-1980,212.55892707067895,136.7488
6731,11876,SingleFamily-pre-1980,205.41873920482917,136.7488
6732,11877,SingleFamily-pre-1980,222.797099323134,154.9572
6734,11879,SingleFamily-pre-1980,326.4403490982932,170.1928
6735,11880,SingleFamily-pre-1980,279.89480695730094,158.7661
6736,11881,SingleFamily-2004,686.5663872013303,745.1509
6738,11883,SingleFamily-pre-1980,296.68088738905607,191.7456
6739,11884,SingleFamily-pre-1980,255.2496396973327,156.1649
6740,11885,SingleFamily-pre-1980,405.4222980793205,264.5792
6742,11890,SingleFamily-2004,662.6970973007095,429.8483
6743,11891,SingleFamily-pre-1980,256.8600059777822,199.0847
6744,11892,SingleFamily-pre-1980,231.65457972492604,230.5778
6746,11895,SingleFamily-2004,437.6392575680047,546.9952
6747,11897,SingleFamily-pre-1980,318.62252379683184,285.7604
6748,11899,SingleFamily-pre-1980,183.6659722456233,213.3913
6749,11900,SingleFamily-pre-1980,346.46068176664755,197.877
6750,11902,SingleFamily-pre-1980,521.5159857989928,345.9596
6751,11903,SingleFamily-pre-1980,263.2094650032298,265.1366
6752,11904,SingleFamily-pre-1980,202.54891721661133,241.54
6753,11905,SingleFamily-pre-1980,342.23047625111,325.9861
6754,11907,SingleFamily-pre-1980,486.966568830181,280.8367
6755,11910,SingleFamily-pre-1980,410.41846185804974,255.3821
6756,11911,SingleFamily-pre-1980,321.32036960652187,164.0614
6757,11912,SingleFamily-pre-1980,172.62220686525166,259.191
6758,11913,SingleFamily-pre-1980,468.7963932812792,333.8826
6759,11914,SingleFamily-2004,505.1366071456178,316.8819
6760,11915,SingleFamily-pre-1980,252.8636827336313,167.7774
6761,11916,SingleFamily-pre-1980,442.2659734934089,361.1952
6762,11917,SingleFamily-pre-1980,232.8537600108652,216.457
6763,11918,SingleFamily-pre-1980,202.6254840843572,215.3422
6764,11919,SingleFamily-2004,307.95884999774705,178.2751
6765,11920,SingleFamily-2004,343.71079812846074,277.3065
6766,11921,SingleFamily-pre-1980,255.8132703945795,156.4436
6767,11922,SingleFamily-pre-1980,265.60485651123014,168.7064
6768,11924,SingleFamily-pre-1980,266.5413987660287,229.0914
6769,11926,SingleFamily-pre-1980,280.3721636475146,215.8067
6770,11928,SingleFamily-2004,765.7984000027892,854.8658
6771,11929,SingleFamily-pre-1980,268.70015035005633,167.5916
6772,11932,SingleFamily-pre-1980,468.39937645618,271.0822
6774,11934,SingleFamily-pre-1980,382.4964318679999,223.3316
6775,11935,SingleFamily-2004,437.0159615376734,423.5311
6776,11936,SingleFamily-2004,314.6079972090926,313.2588
6777,11937,SingleFamily-pre-1980,490.67408006878367,343.3584
6778,11938,SingleFamily-2004,263.7303897447966,381.9119
6779,11939,SingleFamily-pre-1980,378.0137120078778,213.3913
6780,11940,SingleFamily-2004,231.88447706564452,490.512
6781,11941,SingleFamily-pre-1980,303.4146652517105,230.2991
6782,11942,SingleFamily-pre-1980,278.2573820873341,255.7537
6783,11943,SingleFamily-2004,389.7909681868329,396.683
6784,11944,SingleFamily-2004,348.34071675462457,247.2998
6785,11946,SingleFamily-pre-1980,408.1478518786087,247.8572
6786,11947,SingleFamily-pre-1980,352.0771878836354,243.4909
6787,11948,SingleFamily-2004,295.66223675743714,391.5735
6788,11950,SingleFamily-2004,568.1182080414815,950.9244
6789,11951,SingleFamily-2004,458.6855865681042,430.8702
6790,11952,SingleFamily-2004,372.6172685957434,353.5774
6791,11953,SingleFamily-pre-1980,342.75805974680304,203.8226
6792,11954,SingleFamily-2004,246.66195386336975,247.8572
6793,11955,SingleFamily-pre-1980,407.284689709321,255.3821
6794,11956,SingleFamily-pre-1980,265.31972387548234,251.4803
6795,11957,SingleFamily-pre-1980,263.3879093484427,331.9317
6796,11958,SingleFamily-pre-1980,372.3610214407453,232.3429
6797,11959,SingleFamily-pre-1980,307.6677139543684,201.2214
6798,11960,SingleFamily-pre-1980,272.9097315551056,168.7064
6799,11961,SingleFamily-pre-1980,259.28873245353225,172.0508
6800,11962,SingleFamily-pre-1980,330.59357120893145,286.6894
6801,11963,SingleFamily-pre-1980,346.54441896979665,199.2705
6802,11964,SingleFamily-pre-1980,327.74398482350705,463.1994
6803,11965,SingleFamily-pre-1980,292.1524942338789,242.2832
6804,11969,SingleFamily-pre-1980,288.30798756080395,216.3641
6805,11970,SingleFamily-pre-1980,271.6417871012149,183.3846
6806,11971,SingleFamily-pre-1980,427.0850649036576,264.5792
6807,11972,SingleFamily-pre-1980,479.4437867728736,232.9932
6808,11973,SingleFamily-pre-1980,445.7597303049217,281.6728
6809,11974,SingleFamily-pre-1980,306.9639764162316,184.4994
6810,11975,SingleFamily-pre-1980,256.5575426433993,236.5234
6811,11977,SingleFamily-pre-1980,385.2769132407394,239.1246
6812,11978,SingleFamily-pre-1980,339.1497821237933,182.6414
6813,11979,SingleFamily-pre-1980,230.9385399281813,173.1656
6814,11980,SingleFamily-pre-1980,329.1990036072415,165.9194
6815,11981,SingleFamily-pre-1980,287.03317889346675,164.0614
6817,11983,SingleFamily-pre-1980,349.3735700234532,197.7841
6818,11984,SingleFamily-pre-1980,430.0547067091992,285.203
6819,11985,SingleFamily-pre-1980,355.33522456068266,308.9854
6820,11986,SingleFamily-pre-1980,434.2045483042484,269.2242
6821,11987,SingleFamily-2004,444.6142027053988,346.6099
6822,11989,SingleFamily-pre-1980,277.8058484072935,202.0575
6823,11991,SingleFamily-pre-1980,292.4770881576607,175.581
6824,11992,SingleFamily-pre-1980,275.63486902058,196.1119
6825,11993,SingleFamily-pre-1980,275.087858580536,133.9618
6826,11994,SingleFamily-pre-1980,254.82473680316932,144.5524
6827,11997,SingleFamily-pre-1980,293.0479557380276,335.369
6828,11998,SingleFamily-pre-1980,211.094493451628,232.3429
6829,11999,SingleFamily-2004,763.0290779491245,906.3324
6830,12000,SingleFamily-pre-1980,320.40648868238725,181.3408
6831,12003,SingleFamily-pre-1980,296.71643766690414,375.5018
6832,12004,SingleFamily-pre-1980,272.8781303963792,187.7509
6833,12005,SingleFamily-pre-1980,375.9119110258215,363.7964
6834,12006,SingleFamily-pre-1980,259.6025227977577,133.9618
6835,12008,SingleFamily-pre-1980,274.99276410478006,175.581
6836,12009,SingleFamily-pre-1980,620.6595722200982,434.9578
6837,12010,SingleFamily-pre-1980,327.12555597774144,193.6036
6838,12011,SingleFamily-pre-1980,337.0144115578122,200.5711
6839,12013,SingleFamily-2004,718.1898733784994,870.7517
6840,12015,SingleFamily-2004,1242.1919935003614,690.6186
6841,12018,SingleFamily-pre-1980,248.9800805818095,175.0236
6842,12019,SingleFamily-pre-1980,318.3967488238265,181.3408
6843,12020,SingleFamily-pre-1980,357.80650755563414,234.4796
6844,12021,SingleFamily-pre-1980,311.56042626013766,187.5651
6845,12022,SingleFamily-pre-1980,290.46295740195444,162.7608
6846,12023,SingleFamily-2004,309.2169593732892,384.1415
6847,12024,SingleFamily-2004,685.6201737666937,944.4214
6848,12025,SingleFamily-pre-1980,354.3210053790095,313.4446
