,index,hgt_median_m,area,yrbuilt
2021,2021,3.18,1.622556816833702e-08,1922
2022,2022,3.18,6.032027049969316e-09,1922
2023,2023,8.88,1.622290999713148e-08,1925
2024,2024,8.97,1.6223235332937303e-08,1948
2025,2025,8.67,1.6216633772694405e-08,1925
2026,2026,8.67,3.523823863629652e-09,1925
2027,2027,6.17,1.6208996819246927e-08,1940
2028,2028,11.5,1.6207308987264072e-08,1981
2029,2029,10.27,1.6201391157572394e-08,1916
2030,2030,10.55,1.6200947153732778e-08,1926
2031,2031,9.61,1.6199733107965424e-08,1987
2032,2032,7.13,1.6198002644530522e-08,1921
2033,2033,5.93,1.619561064142985e-08,1924
2034,2034,6.84,1.619478824923714e-08,1922
2035,2035,6.13,1.6192631404026053e-08,1922
2036,2036,5.82,1.6194922470246403e-08,1957
2037,2037,9.82,1.6193995996840022e-08,1996
2038,2038,9.4,1.6193156102011574e-08,1924
2039,2039,5.57,1.619209371671393e-08,1923
2040,2040,8.81,1.6192840803547798e-08,1949
2041,2041,11.48,1.6191145942220848e-08,1916
2042,2042,11.44,1.6189115035469422e-08,1922
2043,2043,6.01,1.6187936060828075e-08,1957
2044,2044,5.62,1.618316880871193e-08,1923
2045,2045,6.85,1.618238622752463e-08,1915
2046,2046,9.05,1.6181128104685797e-08,1988
2047,2047,10.05,1.618111205837083e-08,1913
2048,2048,5.88,1.6177232610166474e-08,1922
2049,2049,8.65,1.617564319924246e-08,1924
2050,2050,6.64,1.617188063104673e-08,1925
2051,2051,5.77,1.6172356940866792e-08,1952
2052,2052,5.77,2.509253909098534e-09,1952
2053,2053,3.2,1.6172356940866792e-08,1952
2054,2054,3.2,2.509253909098534e-09,1952
2055,2055,6.63,1.6170644192028042e-08,1925
2056,2056,6.63,3.043255720351547e-09,1925
2057,2057,5.55,1.616819064731016e-08,1929
2058,2058,8.05,1.616811739787697e-08,1920
2059,2059,8.39,1.6166828782341315e-08,1922
2060,2060,6.25,1.616480175268361e-08,1941
2061,2061,9.65,1.6166405017809272e-08,1975
2062,2062,7.57,1.616558886020009e-08,1921
2063,2063,5.53,1.6163837829892107e-08,1926
2064,2064,6.78,1.616419325217439e-08,1924
2065,2065,9.28,1.6162023872655535e-08,1925
2066,2066,6.65,1.6161803384679275e-08,1926
2067,2067,12.09,1.6162194142161942e-08,1982
2068,2068,8.61,1.6160747205138847e-08,1927
2069,2069,5.99,1.616117803622018e-08,1939
2070,2070,5.91,1.6161024012076343e-08,1933
2071,2071,8.86,1.6159709154983415e-08,1916
2072,2072,11.98,1.6159401759280855e-08,2015
2073,2073,9.74,1.615682549086597e-08,1938
2074,2074,11.15,1.6155120021909582e-08,1959
2075,2075,6.89,1.615411926848979e-08,1924
2076,2076,6.16,1.6152077079617817e-08,1926
2077,2077,8.57,1.6149673666411212e-08,1987
2078,2078,6.04,1.6149277070379508e-08,1924
2079,2079,6.53,1.6149467242347258e-08,1923
2080,2080,10.26,1.6150359776989964e-08,1916
2081,2081,6.33,1.6148180742450095e-08,1940
2082,2082,6.31,1.614680349420335e-08,1925
2083,2083,5.07,1.6147773626292168e-08,1925
2084,2084,8.83,1.6147468227448343e-08,1979
2085,2085,5.96,1.6140376062393865e-08,1923
2086,2086,8.59,1.614141087039442e-08,1915
2087,2087,9.23,1.6139445469170073e-08,1924
2088,2088,9.25,1.613230690752388e-08,1924
2089,2089,5.97,1.6130701579216314e-08,1938
2090,2090,12.08,1.6129383897647134e-08,2000
2091,2091,6.08,1.612936950735141e-08,1925
2092,2092,7.76,1.6129644344167597e-08,1922
2093,2093,8.84,1.612619375803539e-08,1958
2094,2094,7.88,1.612241714744734e-08,1966
2095,2095,5.56,1.6116828856954644e-08,1931
2096,2096,6.64,1.6115928263488975e-08,1925
2097,2097,8.85,1.6117700709358822e-08,1975
2098,2098,9.46,1.6112338801341738e-08,1992
2099,2099,6.36,1.6112901436084125e-08,1963
2100,2100,9.84,1.6110969788981985e-08,1922
2101,2101,6.24,1.6106683150381622e-08,1926
2102,2102,8.28,1.6101551916161394e-08,1954
2103,2103,6.78,1.6098934648264887e-08,1926
2104,2104,6.1,1.60975683695218e-08,1922
2105,2105,8.72,1.6095087616658075e-08,1925
2106,2106,9.79,1.609314113770145e-08,0
2107,2107,6.38,1.6091794773755058e-08,1936
2108,2108,12.07,1.608832347107041e-08,2000
2109,2109,4.96,1.6086118179125277e-08,1924
2110,2110,8.91,1.6085335051929865e-08,1926
2111,2111,6.07,1.6085371078843597e-08,1938
2112,2112,9.14,1.6078719078406112e-08,1926
2113,2113,8.83,1.607842978850925e-08,1926
2114,2114,6.98,1.6079575176135524e-08,1921
2115,2115,6.98,3.2431668138063334e-09,1921
2116,2116,9.85,1.6076397481562207e-08,1932
2117,2117,8.97,1.6075151577651494e-08,1984
2118,2118,12.28,1.6076474300115734e-08,1999
2119,2119,5.64,1.6074084090751728e-08,1924
2120,2120,8.64,1.6072777386406682e-08,0
2121,2121,8.72,1.6071517364553056e-08,1988
2122,2122,9.85,1.6068962754024075e-08,1927
2123,2123,5.95,1.6060424462406965e-08,1922
2124,2124,5.83,1.6060128675942738e-08,1925
2125,2125,5.96,1.605806425365193e-08,1928
2126,2126,6.12,1.6057538696206785e-08,1941
2127,2127,11.73,1.6057882165891624e-08,1991
2128,2128,8.87,1.606003653598282e-08,1913
2129,2129,5.24,1.6054730373774243e-08,1917
2130,2130,5.24,4.264688266955228e-09,1917
2131,2131,6.25,1.6050897420341023e-08,1930
2132,2132,6.25,1.5040523392431856e-08,1930
2133,2133,6.77,1.6050897420341023e-08,1930
2134,2134,6.77,1.5040523392431856e-08,1930
2135,2135,9.77,1.6048403904450765e-08,1932
2136,2136,5.58,1.6049804270874468e-08,1951
2137,2137,9.41,1.6044826448948668e-08,1941
2138,2138,5.48,1.6045159678458402e-08,1924
2139,2139,6.59,1.6043817930343395e-08,1938
2140,2140,6.7,1.604295716059587e-08,1928
2141,2141,9.07,1.6041886447231453e-08,1929
2142,2142,5.92,1.604015699180624e-08,1923
2143,2143,11.51,1.6038831533247575e-08,1991
2144,2144,6.45,1.603787750513437e-08,1926
2145,2145,6.55,1.2491826852170835e-08,1926
2146,2146,6.55,1.5081030061046075e-09,1926
2147,2147,6.97,1.603734107108595e-08,1926
2148,2148,6.23,1.603531405804643e-08,1941
2149,2149,9.86,1.60348793666015e-08,1978
2150,2150,9.99,1.603449157280173e-08,2006
2151,2151,6.46,1.6033665375355112e-08,1954
2152,2152,8.71,1.6033763954204724e-08,1923
2153,2153,8.82,1.603205808317891e-08,1951
2154,2154,6.52,1.602974537375258e-08,1924
2155,2155,8.59,1.602750681756139e-08,1906
2156,2156,5.79,1.602553701925339e-08,1924
2157,2157,9.38,1.6023709362104965e-08,1923
2158,2158,5.86,1.602010506894815e-08,1948
2159,2159,9.74,1.602022790086632e-08,2002
2160,2160,6.78,1.6015456476631416e-08,1926
2161,2161,8.86,1.601577781470702e-08,1977
2162,2162,8.86,1.264726192186948e-09,1977
2163,2163,5.97,1.6016842516719178e-08,1958
2164,2164,6.48,1.6014274586121582e-08,1924
2165,2165,5.96,1.6014883306371153e-08,1941
2166,2166,8.74,1.6013315591113116e-08,1939
2167,2167,6.29,1.601292518844531e-08,1925
2168,2168,10.99,1.6013269449793645e-08,1918
2169,2169,10.99,3.0067870286831263e-09,1918
2170,2170,5.39,1.6013269449793645e-08,1918
2171,2171,5.39,3.0067870286831263e-09,1918
2172,2172,5.82,1.6009933449888164e-08,1926
2173,2173,5.96,1.600775616328855e-08,1932
2174,2174,6.31,1.600700313380342e-08,1923
2175,2175,8.27,1.6003388735970926e-08,1984
2176,2176,8.81,1.6001500923438674e-08,1925
2177,2177,8.55,1.5999656640491885e-08,1923
2178,2178,7.29,1.6000263213060082e-08,1919
2179,2179,8.32,1.59945518538571e-08,1926
2180,2180,6.5,1.5991898268507736e-08,1938
2181,2181,9.19,1.5992216357095807e-08,1915
2182,2182,5.75,1.59867110344183e-08,1924
2183,2183,5.75,4.3383691421052236e-10,1924
2184,2184,5.75,1.1723318789207205e-09,1924
2185,2185,11.66,1.598394218826178e-08,1990
2186,2186,8.55,1.598414530454993e-08,1985
2187,2187,6.43,1.4105189888500001e-08,1925
2188,2188,5.69,1.5982603750316238e-08,1933
2189,2189,6.4,1.597935434417042e-08,1924
2190,2190,8.83,1.5979193578160327e-08,1924
2191,2191,5.17,1.5978910901672708e-08,1922
2192,2192,6.07,1.5978628483294352e-08,1923
2193,2193,6.07,2.4749011736195474e-09,1923
2194,2194,9.16,1.5976493819000526e-08,1920
2195,2195,9.74,1.5970659576072585e-08,1975
2196,2196,7.23,1.5970756198587867e-08,1923
2197,2197,9.36,1.5969477586306007e-08,1938
2198,2198,9.24,1.5964951886133893e-08,1925
2199,2199,6.01,1.5965022324727823e-08,1907
2200,2200,9.47,1.596147563628618e-08,1925
2201,2201,5.99,1.5959837628661252e-08,1925
2202,2202,5.9,1.5960962655464003e-08,1959
2203,2203,9.43,1.5958231188954284e-08,1983
2204,2204,9.61,1.595700389478221e-08,1923
2205,2205,8.83,1.5959389907177484e-08,1923
2206,2206,11.07,1.5950448245620325e-08,1925
2207,2207,6.38,1.5948530795927607e-08,1926
2208,2208,5.57,1.5948872599616455e-08,1931
2209,2209,5.64,1.5945821496975236e-08,1922
2210,2210,8.79,1.5945088472390844e-08,1952
2211,2211,8.83,1.410445218639832e-08,1960
2212,2212,5.47,1.5944320550831865e-08,1937
2213,2213,8.77,1.5940820748669267e-08,1923
2214,2214,5.78,1.5941445687685188e-08,1922
2215,2215,5.83,1.593947942468768e-08,1920
2216,2216,9.52,1.5938747163460127e-08,1925
2217,2217,6.23,1.5937169277467863e-08,1920
2218,2218,6.1,1.5935178697718473e-08,1922
2219,2219,6.17,1.593511708313632e-08,1922
2220,2220,5.69,1.5935777777781657e-08,1925
2221,2221,6.73,1.5933501913272186e-08,1925
2222,2222,5.7,1.593218575526407e-08,1925
2223,2223,6.75,1.5929820292410017e-08,1926
2224,2224,9.74,1.593208002650471e-08,1939
2225,2225,6.82,1.592896597538935e-08,1932
2226,2226,9.05,1.5927702679108298e-08,1925
2227,2227,10.47,1.592582380349968e-08,1907
2228,2228,5.26,1.5924284069833448e-08,1931
2229,2229,12.43,1.5925879085592644e-08,1916
2230,2230,5.12,1.5921142813595938e-08,1924
2231,2231,11.93,1.592018230145055e-08,1991
2232,2232,9.36,1.591697275061274e-08,1991
2233,2233,9.03,1.5916142008679958e-08,1988
2234,2234,9.1,1.591533918658435e-08,1924
2235,2235,8.81,1.59152398844309e-08,1938
2236,2236,6.29,1.5910802766418048e-08,1926
2237,2237,6.74,1.5910696347715676e-08,1925
2238,2238,6.03,1.5913390975919767e-08,1918
2239,2239,5.9,1.5911116006627424e-08,1925
2240,2240,10.9,1.5905202174584747e-08,1924
2241,2241,8.9,1.5904351699690157e-08,1959
2242,2242,5.61,1.5903799296242163e-08,1940
2243,2243,10.63,1.5903631095087213e-08,1979
2244,2244,9.0,1.5899710233953634e-08,1922
2245,2245,6.44,1.5899375912154325e-08,1932
2246,2246,8.93,1.590086138779895e-08,1923
2247,2247,6.47,1.5899132105623862e-08,1932
2248,2248,5.77,1.589818565823472e-08,1925
2249,2249,6.41,1.5897616053844023e-08,1925
2250,2250,9.05,1.5897084813991883e-08,1925
2251,2251,6.09,1.589547662705438e-08,1941
2252,2252,9.27,1.5891554583174853e-08,1928
2253,2253,5.03,1.5888987857037376e-08,1921
2254,2254,8.72,1.5888177798586706e-08,1938
2255,2255,8.81,1.588517546736779e-08,1923
2256,2256,9.39,1.5883818301415166e-08,1928
2257,2257,10.62,1.5884849793231245e-08,1980
2258,2258,9.04,1.5881803124478896e-08,1926
2259,2259,6.62,1.5882426277339303e-08,1922
2260,2260,10.04,1.5881639186502454e-08,1925
2261,2261,10.04,1.99432474401322e-09,1925
2262,2262,5.39,1.58833343013647e-08,1959
2263,2263,8.63,1.5881129604338278e-08,1961
2264,2264,6.1,1.587673507447511e-08,1920
2265,2265,5.84,1.5876099736420107e-08,1924
2266,2266,9.66,1.5874935727088844e-08,1922
2267,2267,5.1,1.58742870905972e-08,1924
2268,2268,5.87,1.587305924481151e-08,1924
2269,2269,7.68,1.5872600839313166e-08,1923
2270,2270,6.8,1.586481383606982e-08,1926
2271,2271,9.13,1.5866180207614567e-08,1975
2272,2272,6.53,1.5862968209874734e-08,1930
2273,2273,9.07,1.5860794042165763e-08,1921
2274,2274,5.93,1.586047022438842e-08,1928
2275,2275,6.96,1.5859633464684425e-08,1924
2276,2276,8.62,1.586014783385364e-08,1928
2277,2277,6.38,1.5858261975601963e-08,1931
2278,2278,12.17,1.5858870300238688e-08,1988
2279,2279,7.52,1.5856236935741433e-08,1908
2280,2280,8.97,1.585465915415183e-08,1925
2281,2281,9.92,1.5856184502871284e-08,1924
2282,2282,6.65,1.585257385700121e-08,1925
2283,2283,6.02,1.5849927022565014e-08,1923
2284,2284,6.8,1.584953179094155e-08,1908
2285,2285,8.78,1.2682229709868309e-08,1916
2286,2286,8.78,8.916661617036608e-10,1916
2287,2287,6.12,1.5848515305331392e-08,1924
2288,2288,8.29,1.5849408775245842e-08,1919
2289,2289,5.95,1.584487351427849e-08,1925
2290,2290,9.28,1.584576418436126e-08,1977
2291,2291,8.8,1.5845451745874792e-08,1923
2292,2292,9.24,1.5844453167041367e-08,1925
2293,2293,6.67,1.584053525212635e-08,1932
2294,2294,8.88,1.5841679453550287e-08,1922
2295,2295,8.64,1.5840993758288403e-08,1923
2296,2296,5.39,1.5838064386990742e-08,1925
2297,2297,9.68,1.5836735169653244e-08,1913
2298,2298,8.63,1.5831242397275928e-08,1914
2299,2299,8.63,4.2326835353813245e-09,1914
2300,2300,6.73,1.5828250520869744e-08,1932
2301,2301,6.24,1.5829245155116274e-08,1921
2302,2302,9.56,1.5829480032947275e-08,1984
2303,2303,8.53,1.5827648960480694e-08,1920
2304,2304,8.53,2.615012934568081e-09,1920
2305,2305,9.33,1.5826210160552196e-08,1925
2306,2306,6.7,1.582394971453137e-08,1931
2307,2307,9.5,1.5824984981858668e-08,1925
2308,2308,6.88,1.5823244913069565e-08,1926
2309,2309,9.42,1.5823288743853642e-08,1976
2310,2310,8.75,1.5822130010244238e-08,1924
2311,2311,6.15,1.5820039280315222e-08,1925
2312,2312,11.97,1.581804621002228e-08,1991
2313,2313,8.32,1.5817534593313688e-08,1914
2314,2314,8.32,2.517360841868167e-09,1914
2315,2315,4.78,1.5817534593313688e-08,1914
2316,2316,4.78,2.517360841868167e-09,1914
2317,2317,5.49,1.5815737198022595e-08,1913
2318,2318,5.49,1.3775580667437014e-09,1913
2319,2319,3.83,1.5815737198022595e-08,1913
2320,2320,3.83,1.3775580667437014e-09,1913
2321,2321,5.81,1.5816523336847866e-08,1958
2322,2322,10.74,1.5814345863374962e-08,1996
2323,2323,5.14,1.5811557831008193e-08,1913
2324,2324,5.14,4.550278576114113e-09,1913
2325,2325,8.78,1.5810959384425386e-08,1924
2326,2326,6.03,1.58109505587232e-08,1958
2327,2327,12.57,1.5809638954008627e-08,1911
2328,2328,6.17,1.5804584055018878e-08,1927
2329,2329,8.41,1.5804511749307766e-08,1923
2330,2330,5.53,1.5799092151618855e-08,1917
2331,2331,9.53,1.5798751658104013e-08,1925
2332,2332,6.46,1.5798644533456824e-08,1926
2333,2333,6.63,1.5798303172009718e-08,1990
2334,2334,6.0,1.579734600256322e-08,1922
2335,2335,6.34,1.5797460070961912e-08,1918
2336,2336,5.77,1.579395384089088e-08,1936
2337,2337,8.62,1.579421164126211e-08,1923
2338,2338,9.0,1.579381765903701e-08,1916
2339,2339,9.0,1.5334097181104533e-09,1916
2340,2340,3.89,1.579381765903701e-08,1916
2341,2341,3.89,1.5334097181104533e-09,1916
2342,2342,9.96,1.57908148647621e-08,1917
2343,2343,9.44,1.578775845688284e-08,1924
2344,2344,6.05,1.5784931089499404e-08,1923
2345,2345,4.27,6.836886577522486e-10,1924
2346,2346,4.27,1.4631548619631784e-08,1924
2347,2347,4.27,1.5911051773981885e-09,1924
2348,2348,6.25,6.836886577522486e-10,1924
2349,2349,6.25,1.4631548619631784e-08,1924
2350,2350,6.25,1.5911051773981885e-09,1924
2351,2351,6.24,1.5783841609321565e-08,1930
2352,2352,8.75,1.5782756479895878e-08,1965
2353,2353,8.75,9.79574090807425e-10,1965
2354,2354,8.4,1.5781879011509943e-08,1927
2355,2355,6.56,1.577925585461213e-08,1925
2356,2356,8.13,1.578010304812037e-08,1920
2357,2357,5.7,1.577879670453424e-08,1952
2358,2358,5.74,1.5777154197663786e-08,1930
2359,2359,6.54,1.5766122719240623e-08,1922
2360,2360,6.71,1.576544032291196e-08,1936
2361,2361,6.65,1.576262707281937e-08,1957
2362,2362,8.73,1.5762965388200678e-08,1949
2363,2363,12.39,1.576213651103e-08,1989
2364,2364,12.39,9.590302588690583e-10,1989
2365,2365,3.2,1.576213651103e-08,1989
2366,2366,3.2,9.590302588690583e-10,1989
2367,2367,10.18,1.5760844589436247e-08,1983
2368,2368,6.01,1.5759524357422252e-08,1931
2369,2369,9.24,1.5760784926537745e-08,1922
2370,2370,6.46,1.575832305437858e-08,1923
2371,2371,6.35,1.5757579087532513e-08,1942
2372,2372,6.7,1.5758881681843405e-08,1907
2373,2373,6.06,1.575732076810554e-08,1926
2374,2374,6.14,1.5758213237797598e-08,1930
2375,2375,9.41,1.575755768462726e-08,1925
2376,2376,8.94,1.5757677060179895e-08,1925
2377,2377,10.35,1.5757082997397108e-08,1905
2378,2378,6.69,1.5753923983186822e-08,1929
2379,2379,5.55,1.575388347499714e-08,1920
2380,2380,5.94,1.57532166760763e-08,1924
2381,2381,6.13,1.5752872561668617e-08,1956
2382,2382,6.48,1.575040205052563e-08,1932
2383,2383,5.68,1.5748821310698597e-08,1925
2384,2384,9.6,1.5748574040307347e-08,1924
2385,2385,8.97,1.5745819894886986e-08,1926
2386,2386,9.88,1.5745233939100946e-08,1927
2387,2387,6.21,1.5744977854862614e-08,1929
2388,2388,8.87,1.574476739674146e-08,1924
2389,2389,7.89,1.5745978975657726e-08,1919
2390,2390,6.67,1.5743229834135135e-08,1925
2391,2391,6.1,1.5741235428303256e-08,1922
2392,2392,9.28,1.574118072714782e-08,1925
2393,2393,8.65,1.5739541939438465e-08,1987
2394,2394,12.15,1.573883061855059e-08,1924
2395,2395,6.02,1.5738715456363926e-08,1958
2396,2396,9.88,1.573737892722499e-08,1921
2397,2397,7.59,1.5734547000772106e-08,1922
2398,2398,8.92,1.5732504557165e-08,1924
2399,2399,6.39,1.573052687262107e-08,1935
2400,2400,7.75,1.573123449386742e-08,1921
2401,2401,7.75,6.809526584804552e-09,1921
2402,2402,4.12,1.573123449386742e-08,1921
2403,2403,4.12,6.809526584804552e-09,1921
2404,2404,10.17,1.572835529142564e-08,1898
2405,2405,5.88,1.572644566171611e-08,1923
2406,2406,8.55,1.5726611616508915e-08,1924
2407,2407,9.42,1.57249794613937e-08,1925
2408,2408,8.79,1.5723510375856886e-08,1951
2409,2409,6.25,1.5722935625856704e-08,1926
2410,2410,8.85,1.5721387759412312e-08,1922
2411,2411,6.74,1.5721204073005466e-08,1923
2412,2412,7.0,1.5720270112508532e-08,1911
2413,2413,6.44,1.571491411031258e-08,1924
2414,2414,8.52,1.5713976308819398e-08,1915
2415,2415,8.52,6.097350438574189e-09,1915
2416,2416,4.24,1.5713976308819398e-08,1915
2417,2417,4.24,6.097350438574189e-09,1915
2418,2418,5.32,1.570965021247543e-08,1922
2419,2419,9.12,1.5709645845806208e-08,1939
2420,2420,11.16,1.5706393222098588e-08,1913
2421,2421,9.8,1.570582884079662e-08,1925
2422,2422,9.44,1.5704767941423525e-08,1912
2423,2423,7.72,1.5703985392986053e-08,1922
2424,2424,8.35,1.5703373611650867e-08,1923
2425,2425,8.54,1.569861038071956e-08,1914
2426,2426,7.53,1.569861038071956e-08,1914
2427,2427,5.64,1.5694843472459773e-08,1923
2428,2428,5.64,2.7238871253810446e-09,1923
2429,2429,3.01,1.5694843472459773e-08,1923
2430,2430,3.01,2.7238871253810446e-09,1923
2431,2431,6.05,1.56941803831553e-08,1958
2432,2432,8.17,1.5690410031098754e-08,1915
2433,2433,8.94,1.568936223574872e-08,1949
2434,2434,5.86,1.568553806092231e-08,1924
2435,2435,6.16,1.5682989723289032e-08,1926
2436,2436,6.16,3.6879955053090916e-09,1926
2437,2437,9.46,1.568332584808909e-08,1915
2438,2438,11.72,1.5683371169259783e-08,1981
2439,2439,7.41,1.5683143149340615e-08,1931
2440,2440,5.37,6.800235168713623e-10,1920
2441,2441,5.37,1.2463594161553857e-08,1920
2442,2442,5.93,1.5680666375710853e-08,1926
2443,2443,12.3,1.56814061782422e-08,1959
2444,2444,9.81,1.5680880663681702e-08,1921
2445,2445,5.65,1.567955874832028e-08,1924
2446,2446,8.65,1.568074166100309e-08,1967
2447,2447,6.32,1.5676691621295645e-08,1935
2448,2448,8.49,1.5675636745796417e-08,1923
2449,2449,8.49,6.801161907995342e-09,1923
2450,2450,8.97,1.567390464710276e-08,1916
2451,2451,8.13,1.5672125599071943e-08,1924
2452,2452,7.02,1.567260608280166e-08,1957
2453,2453,8.72,1.5672415212384197e-08,1908
2454,2454,7.21,1.567210763842675e-08,1922
2455,2455,10.14,1.5671600369524358e-08,1914
2456,2456,10.14,4.789615020910997e-09,1914
2457,2457,4.51,1.5671600369524358e-08,1914
2458,2458,4.51,4.789615020910997e-09,1914
2459,2459,5.97,1.5672030187717807e-08,1948
2460,2460,10.51,1.5669682003479322e-08,1987
2461,2461,9.66,1.56675226899383e-08,3987
2462,2462,8.06,1.5658324626309096e-08,1907
2463,2463,8.06,2.8886634103862676e-09,1907
2464,2464,3.82,1.5658324626309096e-08,1907
2465,2465,3.82,2.8886634103862676e-09,1907
2466,2466,5.91,1.5655983246063772e-08,1938
2467,2467,9.73,1.5650064630152558e-08,1937
2468,2468,9.47,1.564391647960006e-08,1925
2469,2469,11.89,1.5642593691504962e-08,1991
2470,2470,9.14,1.5642389953525278e-08,1926
2471,2471,5.75,1.5642919752896015e-08,1923
2472,2472,8.88,1.5642045271693497e-08,1924
2473,2473,12.52,1.564020344510213e-08,1957
2474,2474,7.99,1.5641121880437167e-08,1941
2475,2475,7.99,4.186462212504698e-09,1941
2476,2476,4.15,1.5641121880437167e-08,1941
2477,2477,4.15,4.186462212504698e-09,1941
2478,2478,8.28,1.5638941919850943e-08,1919
2479,2479,8.8,1.5635993897811576e-08,1924
2480,2480,8.83,1.5633664113150084e-08,1924
2481,2481,6.23,1.563043105370263e-08,1926
2482,2482,5.52,1.563054116484453e-08,1924
2483,2483,11.51,1.562914650165006e-08,1990
2484,2484,7.02,1.5626642049488168e-08,1931
2485,2485,9.59,1.5626103558502738e-08,1924
2486,2486,6.06,1.562518571849975e-08,1936
2487,2487,5.84,1.562369744081186e-08,1925
2488,2488,6.7,1.562491672008022e-08,1924
2489,2489,8.78,1.5619912892551745e-08,1958
2490,2490,8.3,1.561752423008951e-08,1932
2491,2491,11.9,1.5618500599089465e-08,1992
2492,2492,9.35,1.5616120721087014e-08,1928
2493,2493,5.99,1.561394786142276e-08,1924
2494,2494,5.14,1.5612766411992038e-08,1926
2495,2495,5.14,3.801639181700628e-09,1926
2496,2496,5.8,1.561028318020648e-08,1928
2497,2497,7.46,1.5607942298560375e-08,1923
2498,2498,9.36,1.560894025951111e-08,1975
2499,2499,8.96,1.5606207609627225e-08,1924
2500,2500,8.76,1.5606068675305477e-08,1924
2501,2501,5.86,1.5603922663771195e-08,1924
2502,2502,9.23,1.5602089730566766e-08,1910
2503,2503,9.03,1.5600098552974606e-08,1925
2504,2504,5.94,1.5598373088825233e-08,1925
2505,2505,6.15,1.5593254835632593e-08,1931
2506,2506,6.9,1.559315275778177e-08,1912
2507,2507,6.9,2.0477852148488178e-09,1912
2508,2508,12.44,1.559163314297337e-08,1980
2509,2509,5.88,1.5587913259305792e-08,1924
