,label,index,OBJECTID,vintage,idf.kw,FootprintArea.m2,building.area.m2,HEIGHT
2292,0,13365,13365,before 1980,SingleFamily-pre-1980,342.9573980422443,211.3475,9.3
2293,2,13368,13368,before 1980,SingleFamily-pre-1980,216.5467730097936,288.4545,18.33
2294,4,13370,13370,before 1980,SingleFamily-pre-1980,57.32491180380888,134.8908,10.75
2295,4,13371,13371,before 1980,SingleFamily-pre-1980,213.3533186401131,135.3553,16.26
2296,3,13372,13372,before 1980,SingleFamily-pre-1980,147.9554776777251,224.0748,26.96
2297,2,13373,13373,before 1980,SingleFamily-pre-1980,254.4390690878131,130.3387,16.84
2298,3,13374,13374,before 1980,SingleFamily-pre-1980,237.59999811220607,150.8696,17.96
2299,3,13375,13375,before 1980,SingleFamily-pre-1980,282.07796112522874,162.2034,10.49
2300,4,13376,13376,before 1980,SingleFamily-pre-1980,186.74732863201845,197.5983,24.41
2301,3,13377,13377,before 1980,SingleFamily-pre-1980,195.63560839378425,164.2472,20.37
2302,4,13378,13378,before 1980,SingleFamily-pre-1980,321.0782210554532,443.5975,24.82
2303,1,13379,13379,before 1980,SingleFamily-pre-1980,180.8715025908917,164.2472,23.62
2304,1,13380,13380,before 1980,SingleFamily-pre-1980,218.8829787883986,195.09,21.28
2305,2,13381,13381,before 1980,SingleFamily-pre-1980,308.2938915080879,150.8696,18.81
2306,0,13382,13382,before 1980,SingleFamily-pre-1980,275.01398693231056,173.1656,13.72
2307,0,13386,13386,before 1980,SingleFamily-pre-1980,369.8866757326929,226.8618,12.45
2308,3,13387,13387,before 1980,SingleFamily-pre-1980,301.5527877555619,140.4648,17.61
2309,0,13388,13388,before 1980,SingleFamily-pre-1980,359.66926291819794,223.9819,11.36
2310,1,1339,1339,before 1980,MultiFamily-pre-1980,134.839416220612,245.256,22.6
2311,3,13392,13392,before 1980,SingleFamily-pre-1980,288.1559737836714,146.0388,13.07
2312,0,13394,13394,before 1980,SingleFamily-pre-1980,236.4355242881596,145.9459,16.04
2313,3,13395,13395,before 1980,SingleFamily-pre-1980,193.2947148291664,164.2472,21.19
2314,3,13396,13396,before 1980,SingleFamily-pre-1980,328.21908363420954,208.5605,12.33
2315,3,13397,13397,before 1980,SingleFamily-pre-1980,280.2489889223672,164.2472,21.31
2316,3,13398,13398,before 1980,SingleFamily-pre-1980,243.7965113841159,150.8696,15.65
2317,3,13399,13399,before 1980,SingleFamily-pre-1980,197.6649224431845,164.2472,19.55
2318,4,1340,1340,before 1980,SingleFamily-pre-1980,89.5636070821597,153.0992,26.89
2319,3,13400,13400,before 1980,SingleFamily-pre-1980,243.26146785577976,235.966,19.69
2320,3,13402,13402,1981-2008 (2004),SingleFamily-2004,2099.9371890888,3519.6094,27.14
2321,3,13404,13404,before 1980,SingleFamily-pre-1980,364.7645573615279,189.7018,10.95
2322,1,13405,13405,before 1980,SingleFamily-pre-1980,190.8540662957372,140.4648,10.99
2323,3,13406,13406,before 1980,SingleFamily-pre-1980,324.8695979151085,167.22,16.9
2324,2,13409,13409,before 1980,SingleFamily-pre-1980,177.14343140152062,97.9166,15.36
2325,3,13410,13410,before 1980,SingleFamily-pre-1980,240.97488022852065,193.8823,19.61
2326,3,13411,13411,before 1980,SingleFamily-pre-1980,232.8284684708027,131.6393,13.36
2327,3,13412,13412,before 1980,SingleFamily-pre-1980,246.4776848085696,152.4489,14.82
2328,4,13413,13413,before 1980,SingleFamily-pre-1980,211.097620462676,130.3387,9.06
2329,4,13414,13414,before 1980,SingleFamily-pre-1980,274.4892300942205,180.7834,16.81
2330,3,13415,13415,before 1980,SingleFamily-pre-1980,241.6870748031328,160.0667,18.2
2331,3,13416,13416,before 1980,SingleFamily-pre-1980,235.4685517058344,133.4044,15.91
2332,0,13417,13417,1981-2008 (2004),SingleFamily-2004,419.8623821868084,361.1952,17.47
2333,4,13419,13419,before 1980,SingleFamily-pre-1980,315.57267218125713,162.8537,11.66
2334,2,13421,13421,1981-2008 (2004),SingleFamily-2004,321.41167625407195,198.8989,18.03
2335,0,13422,13422,1981-2008 (2004),SingleFamily-2004,213.91734066422293,279.9077,16.69
2336,3,13424,13424,before 1980,SingleFamily-pre-1980,207.65299749626485,171.9579,23.36
2337,2,13425,13425,before 1980,SingleFamily-pre-1980,87.89054295959727,167.7774,17.14
2338,1,13426,13426,before 1980,SingleFamily-pre-1980,246.6831789599277,136.0056,12.11
2339,1,13427,13427,before 1980,SingleFamily-pre-1980,257.023481046485,150.2193,13.89
2340,1,13429,13429,before 1980,SingleFamily-pre-1980,239.9420846899024,164.2472,22.89
2341,2,13430,13430,1981-2008 (2004),SingleFamily-2004,238.215320887444,236.895,22.47
2342,0,13431,13431,before 1980,SingleFamily-pre-1980,177.20985076074138,164.2472,22.61
2343,3,13432,13432,before 1980,SingleFamily-pre-1980,213.30504028164955,195.09,22.22
2344,0,13433,13433,before 1980,SingleFamily-pre-1980,292.7369285667915,209.1179,15.54
2345,2,13437,13437,before 1980,SingleFamily-pre-1980,218.57844416739712,150.7767,14.23
2346,0,13438,13438,before 1980,SingleFamily-pre-1980,227.05005223250333,128.7594,15.97
2347,2,13439,13439,1981-2008 (2004),SingleFamily-2004,383.0006026067863,334.0684,17.32
2348,4,13442,13442,before 1980,SingleFamily-pre-1980,466.4738988224915,447.778,18.43
2349,3,13443,13443,before 1980,SingleFamily-pre-1980,252.3626180580885,238.5672,20.21
2350,3,13445,13445,before 1980,SingleFamily-pre-1980,170.9184610894708,135.2624,12.75
2351,3,13446,13446,before 1980,SingleFamily-pre-1980,333.5052622931059,247.4856,18.51
2352,3,13451,13451,before 1980,SingleFamily-pre-1980,340.6759030374881,207.0741,14.2
2353,4,13453,13453,before 1980,SingleFamily-pre-1980,248.44348945052312,150.8696,20.63
2354,3,13454,13454,before 1980,SingleFamily-pre-1980,234.17928834925976,150.8696,20.48
2355,3,13455,13455,before 1980,SingleFamily-pre-1980,220.88337925559588,140.4648,12.54
2356,1,13456,13456,before 1980,SingleFamily-pre-1980,275.2343524947808,162.2034,15.81
2357,3,13457,13457,before 1980,SingleFamily-pre-1980,205.6454846681933,114.8244,12.92
2358,3,13458,13458,before 1980,SingleFamily-pre-1980,244.8615176523249,195.8332,17.39
2359,3,13459,13459,before 1980,SingleFamily-pre-1980,267.08620469149923,153.3779,12.62
2360,3,1346,1346,before 1980,SingleFamily-pre-1980,75.08459000823864,122.9996,21.38
2361,3,13461,13461,before 1980,SingleFamily-pre-1980,217.88347267158943,133.4044,14.92
2362,1,13462,13462,before 1980,SingleFamily-pre-1980,209.51014199218488,116.125,8.72
2363,0,13463,13463,before 1980,SingleFamily-pre-1980,128.43636307259652,79.0579,15.13
2364,3,13464,13464,before 1980,SingleFamily-pre-1980,221.1409485987748,185.8929,18.24
2365,3,13465,13465,before 1980,SingleFamily-pre-1980,186.25904901773785,134.1476,14.57
2366,3,13466,13466,1981-2008 (2004),SingleFamily-2004,222.217013055883,215.528,26.49
2367,3,13468,13468,before 1980,SingleFamily-pre-1980,217.47969206174045,130.5245,13.48
2368,3,13469,13469,before 1980,SingleFamily-pre-1980,284.18925610452203,199.3634,10.06
2369,3,13473,13473,before 1980,SingleFamily-pre-1980,242.2384997232098,130.3387,16.41
2370,2,13474,13474,before 1980,SingleFamily-pre-1980,222.20159876869144,126.9943,11.48
2371,3,13475,13475,before 1980,SingleFamily-pre-1980,234.29331533611943,158.7661,15.29
2372,3,13477,13477,before 1980,SingleFamily-pre-1980,274.744751261602,150.8696,16.59
2373,3,13478,13478,before 1980,SingleFamily-pre-1980,183.3418534614016,164.3401,20.87
2374,4,13479,13479,before 1980,SingleFamily-pre-1980,282.1931537855738,162.2034,16.54
2375,3,13480,13480,before 1980,SingleFamily-pre-1980,301.82877504294146,203.2652,16.32
2376,1,13481,13481,before 1980,SingleFamily-pre-1980,295.45028988626547,176.6958,14.68
2377,3,13482,13482,before 1980,SingleFamily-pre-1980,311.78011302613976,174.2804,15.54
2378,3,13484,13484,before 1980,SingleFamily-pre-1980,215.63295950555388,130.3387,17.93
2379,3,13485,13485,before 1980,SingleFamily-pre-1980,170.19978600700867,164.2472,22.1
2380,2,13486,13486,before 1980,SingleFamily-pre-1980,216.69568986673025,195.09,23.11
2381,3,13487,13487,before 1980,SingleFamily-pre-1980,187.3795935315416,164.2472,24.56
2382,2,13488,13488,before 1980,SingleFamily-pre-1980,239.5024570294972,150.8696,16.96
2383,3,13489,13489,before 1980,SingleFamily-pre-1980,196.5017641724112,164.2472,24.34
2384,1,1349,1349,before 1980,MultiFamily-pre-1980,231.4421571077789,546.4378,40.32
2385,1,13490,13490,before 1980,SingleFamily-pre-1980,206.6931070071909,164.2472,22.56
2386,0,13492,13492,before 1980,SingleFamily-pre-1980,343.89285177042905,212.2765,18.04
2387,0,13493,13493,before 1980,SingleFamily-pre-1980,297.8705988279329,162.2034,13.84
2388,4,13494,13494,before 1980,SingleFamily-pre-1980,241.4564911796892,190.3521,19.48
2389,3,13495,13495,before 1980,SingleFamily-pre-1980,293.8554603097646,176.6958,15.15
2390,3,13496,13496,before 1980,SingleFamily-pre-1980,260.4037130179725,166.291,15.0
2391,3,13497,13497,before 1980,SingleFamily-pre-1980,297.1120949632696,166.291,18.08
2392,3,13498,13498,before 1980,SingleFamily-pre-1980,288.66439595237955,166.291,16.28
2393,3,13499,13499,before 1980,SingleFamily-pre-1980,290.75753875593034,166.291,15.1
2394,1,1350,1350,before 1980,MultiFamily-pre-1980,107.4872618755083,159.788,14.5
2395,3,13500,13500,before 1980,SingleFamily-pre-1980,281.3199618819319,166.291,13.45
2396,3,13504,13504,before 1980,SingleFamily-pre-1980,260.65899883919707,168.149,17.46
2397,4,13505,13505,before 1980,SingleFamily-pre-1980,207.34374552257995,195.09,22.7
2398,2,13506,13506,before 1980,SingleFamily-pre-1980,197.4000808750517,195.09,23.41
2399,0,13507,13507,before 1980,SingleFamily-pre-1980,206.1099292603973,126.9014,15.11
2400,1,13509,13509,before 1980,SingleFamily-pre-1980,201.2238656851361,119.0049,15.92
2401,1,1351,1351,before 1980,SingleFamily-pre-1980,412.3261978435294,508.5346,28.11
2402,0,13512,13512,before 1980,SingleFamily-pre-1980,223.8136904586002,140.4648,15.96
2403,0,13513,13513,before 1980,SingleFamily-pre-1980,242.626727929102,172.3295,13.18
2404,2,13514,13514,before 1980,SingleFamily-pre-1980,315.24902194505256,231.2281,12.94
2405,3,13515,13515,before 1980,SingleFamily-pre-1980,252.3453404589665,223.1458,24.37
2406,3,13516,13516,1981-2008 (2004),SingleFamily-2004,237.11161867731752,336.298,19.52
2407,3,13517,13517,before 1980,SingleFamily-pre-1980,429.3161869529636,250.5513,15.69
2408,4,13521,13521,before 1980,SingleFamily-pre-1980,204.47266053359337,164.2472,24.66
2409,3,13522,13522,before 1980,SingleFamily-pre-1980,188.1503087438184,213.4842,21.74
2410,2,13523,13523,before 1980,SingleFamily-pre-1980,246.22609940568944,130.3387,16.12
2411,3,13524,13524,before 1980,SingleFamily-pre-1980,188.836518867108,164.2472,26.08
2412,3,13525,13525,before 1980,SingleFamily-pre-1980,219.92501645844928,164.2472,24.51
2413,3,13526,13526,before 1980,SingleFamily-pre-1980,314.908767013466,130.3387,17.54
2414,3,13527,13527,before 1980,SingleFamily-pre-1980,285.30705355477414,176.6958,14.35
2415,3,13528,13528,before 1980,SingleFamily-pre-1980,168.2834416183539,164.2472,24.47
2416,4,13530,13530,before 1980,SingleFamily-pre-1980,195.5067693441849,195.09,23.82
2417,4,13532,13532,before 1980,SingleFamily-pre-1980,275.33235529773725,162.2034,15.07
2418,4,13533,13533,before 1980,SingleFamily-pre-1980,335.2053665508603,186.729,13.84
2419,4,13534,13534,before 1980,SingleFamily-pre-1980,370.84891641766063,226.8618,13.6
2420,1,13535,13535,before 1980,SingleFamily-pre-1980,287.40792025533347,166.291,19.09
2421,0,13536,13536,before 1980,SingleFamily-pre-1980,474.3371414635966,409.5961,22.3
2422,2,13539,13539,before 1980,SingleFamily-pre-1980,276.7512200861018,263.1857,21.59
2423,0,13540,13540,before 1980,SingleFamily-pre-1980,528.0202650835824,231.8784,12.6
2424,3,13542,13542,before 1980,SingleFamily-pre-1980,399.7441285075408,238.1956,14.76
2425,0,13543,13543,before 1980,SingleFamily-pre-1980,272.88987724947555,159.1377,13.09
2426,3,13545,13545,before 1980,SingleFamily-pre-1980,366.8256755203668,219.1511,14.86
2427,3,13548,13548,before 1980,SingleFamily-pre-1980,375.3297557758752,395.2895,23.07
2428,3,13549,13549,before 1980,SingleFamily-pre-1980,315.35210136753466,193.7894,11.01
2429,3,13550,13550,before 1980,SingleFamily-pre-1980,316.8713781743976,189.3302,14.29
2430,3,13551,13551,before 1980,SingleFamily-pre-1980,432.0286297072129,215.4351,14.01
2431,3,13553,13553,before 1980,SingleFamily-pre-1980,256.3862176533472,148.0826,15.22
2432,0,13557,13557,before 1980,SingleFamily-pre-1980,310.5051608272958,229.5559,18.49
2433,2,13558,13558,before 1980,SingleFamily-pre-1980,249.1928007806926,165.5478,12.08
2434,1,13561,13561,before 1980,SingleFamily-pre-1980,314.1788264212407,202.3362,16.33
2435,3,13562,13562,before 1980,SingleFamily-pre-1980,255.27520077339213,168.8922,13.4
2436,3,13564,13564,before 1980,SingleFamily-pre-1980,373.2604074571822,222.6813,14.38
2437,0,13565,13565,before 1980,SingleFamily-pre-1980,186.55688331317288,141.0222,14.1
2438,0,13568,13568,before 1980,SingleFamily-pre-1980,266.0371446028348,173.2585,13.65
2439,3,13569,13569,before 1980,SingleFamily-pre-1980,200.80167983236444,115.6605,15.19
2440,1,1357,1357,1981-2008 (2004),MultiFamily-2004,86.07760590678352,146.5962,25.1
2441,1,13570,13570,before 1980,SingleFamily-pre-1980,173.46843647542318,268.1094,23.7
2442,0,13571,13571,before 1980,SingleFamily-pre-1980,370.7094726392697,160.8099,17.36
2443,3,13575,13575,before 1980,SingleFamily-pre-1980,212.89258801735767,154.7714,14.82
2444,3,13576,13576,before 1980,SingleFamily-pre-1980,239.18275386148176,153.3779,15.51
2445,3,13577,13577,before 1980,SingleFamily-pre-1980,351.54013242346025,205.7735,12.13
2446,3,13580,13580,before 1980,SingleFamily-pre-1980,124.65975837394446,113.5238,16.45
2447,3,13581,13581,before 1980,SingleFamily-pre-1980,201.74167179047583,141.208,15.23
2448,3,13582,13582,before 1980,SingleFamily-pre-1980,187.2405163726084,128.6665,20.42
2449,3,13585,13585,before 1980,SingleFamily-pre-1980,401.2353444817026,220.9162,15.69
2450,3,13586,13586,before 1980,SingleFamily-pre-1980,225.4940583404728,127.6446,16.25
2451,1,13587,13587,before 1980,SingleFamily-pre-1980,222.9075682421561,119.0049,16.65
2452,2,13588,13588,before 1980,SingleFamily-pre-1980,232.60732129311805,254.546,23.18
2453,2,1359,1359,1981-2008 (2004),MultiFamily-2004,133.436526827813,196.2048,35.82
2454,3,13590,13590,before 1980,SingleFamily-pre-1980,254.55103656813893,140.4648,12.87
2455,0,13592,13592,before 1980,SingleFamily-pre-1980,305.7942753056413,202.7078,16.31
2456,3,13593,13593,before 1980,SingleFamily-pre-1980,235.0821317011908,232.8074,26.76
2457,0,13594,13594,before 1980,SingleFamily-pre-1980,295.3076836798741,176.6958,16.3
2458,3,13595,13595,before 1980,SingleFamily-pre-1980,285.7057257749322,174.2804,12.93
2459,4,13597,13597,before 1980,SingleFamily-pre-1980,358.3174894703611,222.4026,13.62
2460,3,13598,13598,before 1980,SingleFamily-pre-1980,341.693598929955,183.5704,16.92
2461,0,13599,13599,before 1980,SingleFamily-pre-1980,277.6380932268235,132.6612,8.17
2462,0,1360,1360,before 1980,MultiFamily-pre-1980,97.19882270735594,133.2186,17.86
2463,3,13602,13602,before 1980,SingleFamily-pre-1980,218.3857618190716,115.9392,8.97
2464,0,13603,13603,before 1980,SingleFamily-pre-1980,198.55659448363787,177.3461,21.34
2465,0,13604,13604,before 1980,SingleFamily-pre-1980,194.19348572443,188.4941,18.79
2466,3,13605,13605,before 1980,SingleFamily-pre-1980,247.1133837527392,137.7707,13.92
2467,0,13606,13606,before 1980,SingleFamily-pre-1980,319.35654185460595,168.9851,14.55
2468,4,13607,13607,before 1980,SingleFamily-pre-1980,251.8652065025087,137.3991,13.75
2469,0,13608,13608,before 1980,SingleFamily-pre-1980,215.7905004177958,188.4941,22.65
2470,4,13609,13609,before 1980,SingleFamily-pre-1980,378.6558720002094,234.9441,13.56
2471,3,13610,13610,before 1980,SingleFamily-pre-1980,260.9083214822925,166.291,15.4
2472,4,13612,13612,before 1980,SingleFamily-pre-1980,218.20212207677625,176.8816,10.96
2473,0,13613,13613,before 1980,SingleFamily-pre-1980,349.1873012360759,145.6672,14.49
2474,3,13614,13614,before 1980,SingleFamily-pre-1980,302.032018912566,166.291,15.46
2475,0,13617,13617,before 1980,SingleFamily-pre-1980,309.8464752470704,191.2811,23.66
2476,3,13618,13618,before 1980,SingleFamily-pre-1980,208.00026244727744,250.3655,24.44
2477,3,13619,13619,before 1980,SingleFamily-pre-1980,203.2113555356941,195.09,24.01
2478,1,1362,1362,before 1980,SingleFamily-pre-1980,126.08647555956873,77.107,15.89
2479,3,13620,13620,before 1980,SingleFamily-pre-1980,189.67140020773715,195.09,23.28
2480,3,13621,13621,before 1980,SingleFamily-pre-1980,195.34134008208432,195.09,25.23
2481,3,13622,13622,before 1980,SingleFamily-pre-1980,270.4642463269652,130.3387,17.16
2482,3,13624,13624,before 1980,SingleFamily-pre-1980,260.5956704851956,162.2034,15.79
2483,4,13625,13625,before 1980,SingleFamily-pre-1980,290.6031167377513,184.6852,12.38
2484,3,13626,13626,before 1980,SingleFamily-pre-1980,331.7143012572992,162.2034,13.68
2485,1,13627,13627,before 1980,SingleFamily-pre-1980,320.38311851768464,202.1504,17.62
2486,3,13629,13629,before 1980,SingleFamily-pre-1980,312.8870215563096,174.2804,14.12
2487,3,13630,13630,before 1980,SingleFamily-pre-1980,277.6352720437122,176.6958,19.54
2488,4,13634,13634,before 1980,SingleFamily-pre-1980,272.84890964384914,153.1921,16.78
2489,1,13636,13636,before 1980,SingleFamily-pre-1980,272.78818967633384,244.9773,22.65
2490,3,13637,13637,before 1980,SingleFamily-pre-1980,301.9229586546309,218.1292,21.83
2491,4,13638,13638,before 1980,SingleFamily-pre-1980,275.90644564185453,147.1536,11.66
2492,2,13639,13639,before 1980,SingleFamily-pre-1980,285.9746508316317,162.2034,15.3
2493,1,13640,13640,before 1980,SingleFamily-pre-1980,211.91910622978983,177.3461,22.0
2494,2,13641,13641,before 1980,SingleFamily-pre-1980,295.2137508668456,240.4252,23.44
2495,1,13642,13642,1981-2008 (2004),SingleFamily-2004,417.7564591142328,391.6664,21.41
2496,0,13646,13646,before 1980,SingleFamily-pre-1980,312.84435779105934,218.315,21.74
2497,3,13647,13647,before 1980,SingleFamily-pre-1980,241.643331108813,330.6311,24.49
2498,4,1365,1365,before 1980,SingleFamily-pre-1980,93.35262596330342,76.6425,13.96
2499,3,13651,13651,before 1980,SingleFamily-pre-1980,214.0508202786866,130.6174,15.03
2500,3,13652,13652,before 1980,SingleFamily-pre-1980,218.50577520043905,235.8731,29.11
2501,3,13654,13654,before 1980,SingleFamily-pre-1980,251.4577677651017,161.2744,10.27
2502,3,13655,13655,before 1980,SingleFamily-pre-1980,248.94331266479367,148.2684,16.12
2503,2,13656,13656,before 1980,SingleFamily-pre-1980,198.85102179226345,195.09,22.81
2504,3,13657,13657,before 1980,SingleFamily-pre-1980,701.3162860726292,2360.0316,26.15
2505,3,13658,13658,before 1980,SingleFamily-pre-1980,232.1993683927061,195.09,24.32
2506,3,13661,13661,before 1980,SingleFamily-pre-1980,313.4020985782068,159.6022,16.53
2507,3,13662,13662,before 1980,SingleFamily-pre-1980,273.15152650181835,157.6513,8.39
2508,3,13663,13663,before 1980,SingleFamily-pre-1980,333.69873751164783,257.4259,24.19
2509,1,13666,13666,before 1980,SingleFamily-pre-1980,448.6384024034177,461.3414,17.32
2510,3,13667,13667,before 1980,SingleFamily-pre-1980,359.56081319439176,224.4464,16.74
2511,3,13668,13668,before 1980,SingleFamily-pre-1980,152.8766852422748,132.6612,13.27
2512,3,13669,13669,before 1980,SingleFamily-pre-1980,333.64180027988647,181.8053,14.05
2513,3,13670,13670,before 1980,SingleFamily-pre-1980,268.0909254913784,172.4224,17.63
2514,0,13671,13671,before 1980,SingleFamily-pre-1980,262.413658818402,172.794,17.24
2515,0,13672,13672,1981-2008 (2004),SingleFamily-2004,255.88347613585245,286.8752,21.32
2516,2,13673,13673,before 1980,SingleFamily-pre-1980,201.36217510532668,164.2472,24.94
2517,3,13674,13674,before 1980,SingleFamily-pre-1980,182.22528562054293,164.2472,23.33
2518,1,13675,13675,before 1980,SingleFamily-pre-1980,244.1075981507977,150.8696,15.93
2519,2,13676,13676,before 1980,SingleFamily-pre-1980,280.5937445014155,237.824,24.0
2520,3,13677,13677,before 1980,SingleFamily-pre-1980,234.19793862857347,150.7767,19.05
2521,3,13678,13678,before 1980,SingleFamily-pre-1980,290.3596014728999,183.4775,16.59
2522,3,13679,13679,before 1980,SingleFamily-pre-1980,266.9948875574326,162.2034,13.63
2523,3,13680,13680,before 1980,SingleFamily-pre-1980,285.5389300040131,176.6958,16.33
2524,3,13681,13681,before 1980,SingleFamily-pre-1980,304.32477560503304,222.7742,12.51
2525,4,13682,13682,before 1980,SingleFamily-pre-1980,319.24972103344385,214.4132,14.75
2526,1,13683,13683,before 1980,SingleFamily-pre-1980,284.75907338498143,173.1656,14.81
2527,4,13685,13685,before 1980,SingleFamily-pre-1980,271.35834172530934,166.291,21.06
2528,2,13688,13688,before 1980,SingleFamily-pre-1980,367.9408760259583,175.8597,10.7
2529,3,13689,13689,before 1980,SingleFamily-pre-1980,182.78741063916232,139.1642,15.11
2530,1,13690,13690,before 1980,SingleFamily-pre-1980,143.0829892811048,76.9212,14.23
2531,2,13693,13693,before 1980,SingleFamily-pre-1980,238.34876126785105,176.6958,10.49
2532,3,13694,13694,before 1980,SingleFamily-pre-1980,245.9980777914631,136.563,14.31
2533,3,13695,13695,before 1980,SingleFamily-pre-1980,387.3357342779121,198.0628,19.18
2534,3,13696,13696,before 1980,SingleFamily-pre-1980,265.25181954186183,162.2034,14.74
2535,3,13698,13698,before 1980,SingleFamily-pre-1980,268.34999097361646,166.291,14.1
2536,3,13700,13700,before 1980,SingleFamily-pre-1980,282.20936187457755,174.2804,14.87
2537,3,13703,13703,before 1980,SingleFamily-pre-1980,341.0432914921871,227.1405,16.81
2538,0,13704,13704,before 1980,SingleFamily-pre-1980,286.72733856370667,162.2034,17.82
2539,4,13705,13705,before 1980,SingleFamily-pre-1980,295.24808468096523,177.2532,16.34
2540,3,13706,13706,before 1980,SingleFamily-pre-1980,307.0791852159405,251.759,25.03
2541,3,13707,13707,before 1980,SingleFamily-pre-1980,379.7808492128992,175.581,16.12
2542,3,13708,13708,before 1980,SingleFamily-pre-1980,298.8298630482758,162.2034,13.53
2543,3,13709,13709,before 1980,SingleFamily-pre-1980,386.3705878583892,201.593,15.8
2544,1,13710,13710,before 1980,SingleFamily-pre-1980,297.7529126065638,319.1115,24.04
2545,0,13711,13711,before 1980,SingleFamily-pre-1980,270.3935603076943,118.3546,13.72
2546,1,13712,13712,before 1980,SingleFamily-pre-1980,268.91015533072783,278.0497,23.52
2547,3,13713,13713,before 1980,SingleFamily-pre-1980,139.2376444112396,82.3094,17.92
2548,3,13714,13714,before 1980,SingleFamily-pre-1980,222.90169713677403,159.6022,13.46
2549,3,13715,13715,before 1980,SingleFamily-pre-1980,226.47147954754823,120.5842,14.63
2550,2,13716,13716,before 1980,SingleFamily-pre-1980,301.98672756753297,200.4782,12.62
2551,3,13717,13717,before 1980,SingleFamily-pre-1980,237.63936329524287,204.6587,22.44
2552,3,13719,13719,before 1980,SingleFamily-pre-1980,297.8830188940116,196.019,16.63
2553,2,13721,13721,before 1980,SingleFamily-pre-1980,276.39596491541164,174.2804,13.81
2554,3,13722,13722,before 1980,SingleFamily-pre-1980,199.2704611159952,164.2472,24.28
2555,3,13723,13723,before 1980,SingleFamily-pre-1980,230.7547293095173,130.3387,13.67
2556,4,13724,13724,before 1980,SingleFamily-pre-1980,264.8192534349467,166.291,14.91
2557,3,13726,13726,before 1980,SingleFamily-pre-1980,270.74584836144913,138.7926,14.51
2558,0,13727,13727,before 1980,SingleFamily-pre-1980,297.65558816525095,193.6036,12.69
2559,3,13728,13728,before 1980,SingleFamily-pre-1980,362.882481153317,214.4132,13.85
2560,3,13729,13729,before 1980,SingleFamily-pre-1980,184.5403341678989,201.2214,27.22
2561,1,1373,1373,before 1980,MultiFamily-pre-1980,73.08894484313865,111.48,24.68
2562,3,13730,13730,before 1980,SingleFamily-pre-1980,204.55752830131289,195.6474,25.99
2563,2,13731,13731,before 1980,SingleFamily-pre-1980,315.26190364475934,165.8265,14.31
2564,3,13732,13732,1981-2008 (2004),SingleFamily-2004,339.48244490933604,258.7265,15.27
2565,3,13733,13733,before 1980,SingleFamily-pre-1980,176.60654000885003,140.4648,9.39
2566,2,13734,13734,before 1980,SingleFamily-pre-1980,226.9345399697212,143.2518,11.57
2567,3,13735,13735,before 1980,SingleFamily-pre-1980,235.33320599339623,206.4238,19.5
2568,0,13736,13736,before 1980,SingleFamily-pre-1980,211.9994245174956,120.5842,14.0
2569,3,13737,13737,before 1980,SingleFamily-pre-1980,215.09290941676795,116.125,12.48
2570,3,13738,13738,before 1980,SingleFamily-pre-1980,282.005316911014,323.292,23.0
2571,4,13739,13739,before 1980,SingleFamily-pre-1980,262.0725331437825,126.9943,12.71
2572,3,13740,13740,before 1980,SingleFamily-pre-1980,202.938390044574,126.9943,8.9
2573,4,13741,13741,before 1980,SingleFamily-pre-1980,226.78037035510792,189.7018,21.21
2574,3,13742,13742,before 1980,SingleFamily-pre-1980,254.28609251316053,182.3627,15.17
2575,3,13743,13743,before 1980,SingleFamily-pre-1980,223.7157649056973,126.9943,11.85
2576,4,13745,13745,before 1980,SingleFamily-pre-1980,270.3156577625521,126.9943,9.69
2577,3,13746,13746,1981-2008 (2004),SingleFamily-2004,276.576786973402,264.765,24.0
2578,3,13747,13747,before 1980,SingleFamily-pre-1980,369.4054325327543,225.1896,12.99
2579,3,13749,13749,1981-2008 (2004),SingleFamily-2004,269.7458533328883,172.794,18.12
2580,3,13750,13750,before 1980,SingleFamily-pre-1980,228.5690551205332,152.2631,14.32
2581,3,13751,13751,before 1980,SingleFamily-pre-1980,105.84723527640038,68.8389,17.66
2582,3,13752,13752,before 1980,SingleFamily-pre-1980,240.2295282219779,367.1408,24.85
2583,4,13755,13755,before 1980,SingleFamily-pre-1980,234.77944776925904,135.3553,17.96
2584,3,13757,13757,before 1980,SingleFamily-pre-1980,220.7038001094857,203.3581,21.56
2585,3,13759,13759,before 1980,SingleFamily-pre-1980,220.05165527800776,180.4118,21.16
2586,3,1376,1376,1981-2008 (2004),SingleFamily-2004,83.33697529359874,147.0607,29.88
2587,3,13760,13760,before 1980,SingleFamily-pre-1980,339.1308372691806,136.0985,13.8
2588,3,13761,13761,before 1980,SingleFamily-pre-1980,268.5397853913368,235.2228,27.21
2589,2,13762,13762,before 1980,SingleFamily-pre-1980,238.7285532325771,332.2104,21.32
2590,3,13763,13763,1981-2008 (2004),SingleFamily-2004,187.8312069917717,252.0377,31.74
2591,3,13765,13765,before 1980,SingleFamily-pre-1980,423.6717757603455,256.6827,10.92
2592,0,13767,13767,before 1980,SingleFamily-pre-1980,497.71260301750976,338.9921,16.94
2593,0,13768,13768,before 1980,SingleFamily-pre-1980,382.2859291765144,338.0631,16.53
2594,3,13769,13769,before 1980,SingleFamily-pre-1980,219.61930900779592,140.4648,8.26
2595,1,13770,13770,before 1980,SingleFamily-pre-1980,280.3529818038477,162.2034,14.61
